#Num_samples	Sample	PCA1\PCA2	Longitude	Latitude
29	Er44_VOJ1	-59.004795	-0.217653	21.43	44.90
29	Er32_183	-58.879596	-0.526893	13.40	50.45
29	Er40_M2	-58.844797	-0.424173	21.15	47.58
29	Er69_R2	-58.515463	-0.269905	34.10	44.95
29	Er42_GR35	-58.237948	0.291092	24.50	35.33
29	Er41_GR36	-58.226165	0.209902	24.48	35.27
29	Er70_RMN42	-58.164340	-0.264861	24.74	46.83
29	Er39_PL1	-58.105386	-0.508410	22.46	54.05
29	Er60_GR5	-58.063385	0.034397	19.90	39.47
29	Er47_CR4	-58.051456	0.080916	17.59	42.87
29	Er43_SL7	-58.030464	-0.163317	14.32	46.27
29	Er48_BH16	-57.839305	-0.009848	17.39	43.46
29	Er66_IT3	-57.638815	-0.211474	11.12	46.22
29	Er45_BLG3	-57.591755	-0.110070	24.70	43.23
29	Er28_112	-57.035665	-0.625590	14.42	50.12
29	Er55_AU7	-52.011274	-0.083592	16.37	48.21
29	Er37_SK27	-23.398780	-5.957952	18.86	48.88
29	Er74_SP16	72.212807	40.381949	2.26	41.67
29	Er56_AZ5	75.084806	41.793306	-25.68	37.74
29	Er30_79	75.106627	37.944580	-1.59	54.77
29	Er63_IR6	76.799547	37.919940	-9.53	52.17
29	Er71_SAR2	79.005856	-16.071805	9.19	40.31
29	Er29_122	79.419414	-19.570575	14.42	50.12
29	Er52_451	80.283611	-17.138832	8.39	49.02
29	Er31_453	80.849183	-12.230516	9.98	53.55
29	Er33_211	81.689976	-19.456301	18.12	50.18
29	Er34_197	81.965002	-21.128855	13.60	49.60
29	Er54_AU1	82.157778	-22.942654	14.43	48.02
29	Er51_436	83.064779	-20.742806	11.58	48.14
30	Er32_183	-50.427757	-0.473184	13.40	50.45
30	Er44_VOJ1	-50.414894	-0.163799	21.43	44.90
30	Er40_M2	-50.411635	-0.321877	21.15	47.58
30	Er69_R2	-50.346369	-0.271547	34.10	44.95
30	Er39_PL1	-49.799987	-0.437123	22.46	54.05
30	Er41_GR36	-49.758222	0.280192	24.48	35.27
30	Er42_GR35	-49.720283	0.339639	24.50	35.33
30	Er70_RMN42	-49.689289	-0.189454	24.74	46.83
30	Er43_SL7	-49.642422	-0.034806	14.32	46.27
30	Er60_GR5	-49.581172	0.094184	19.90	39.47
30	Er47_CR4	-49.552380	0.102661	17.59	42.87
30	Er48_BH16	-49.387170	0.030508	17.39	43.46
30	Er66_IT3	-49.201916	-0.207758	11.12	46.22
30	Er45_BLG3	-49.175171	-0.000582	24.70	43.23
30	Er28_112	-48.782880	-0.483426	14.42	50.12
30	Er50_R3	-46.604060	-0.709815	39.15	53.02
30	Er55_AU7	-44.289533	-0.111151	16.37	48.21
30	Er37_SK27	-19.163650	-5.090945	18.86	48.88
30	Er74_SP16	65.440897	35.629548	2.26	41.67
30	Er30_79	67.931914	33.401575	-1.59	54.77
30	Er56_AZ5	67.954300	36.999751	-25.68	37.74
30	Er63_IR6	69.389415	33.385563	-9.53	52.17
30	Er71_SAR2	71.314162	-14.121341	9.19	40.31
30	Er29_122	71.726995	-17.371907	14.42	50.12
30	Er52_451	72.466280	-14.945426	8.39	49.02
30	Er31_453	72.922707	-10.928712	9.98	53.55
30	Er33_211	73.762026	-17.200489	18.12	50.18
30	Er34_197	73.989133	-18.825603	13.60	49.60
30	Er54_AU1	74.114068	-20.170117	14.43	48.02
30	Er51_436	74.936894	-18.204558	11.58	48.14
31	Er32_183	-42.040325	-0.380194	13.40	50.45
31	Er44_VOJ1	-42.021776	-0.124697	21.43	44.90
31	Er40_M2	-41.965258	-0.311098	21.15	47.58
31	Er69_R2	-41.882160	-0.285143	34.10	44.95
31	Er39_PL1	-41.555962	-0.351319	22.46	54.05
31	Er42_GR35	-41.469831	0.233624	24.50	35.33
31	Er41_GR36	-41.469558	0.185177	24.48	35.27
31	Er35_209	-41.454016	-0.246590	18.37	49.85
31	Er60_GR5	-41.397985	0.110584	19.90	39.47
31	Er47_CR4	-41.383663	0.128044	17.59	42.87
31	Er70_RMN42	-41.369458	-0.160265	24.74	46.83
31	Er43_SL7	-41.279869	0.015023	14.32	46.27
31	Er48_BH16	-41.217927	0.068664	17.39	43.46
31	Er66_IT3	-40.984251	-0.159862	11.12	46.22
31	Er45_BLG3	-40.947780	0.048192	24.70	43.23
31	Er28_112	-40.780765	-0.348411	14.42	50.12
31	Er50_R3	-38.835697	-0.688095	39.15	53.02
31	Er55_AU7	-36.807434	-0.032183	16.37	48.21
31	Er37_SK27	-15.243350	-4.326369	18.86	48.88
31	Er74_SP16	57.710483	30.968249	2.26	41.67
31	Er56_AZ5	59.919497	32.407408	-25.68	37.74
31	Er30_79	60.013194	28.895758	-1.59	54.77
31	Er63_IR6	61.134171	28.971788	-9.53	52.17
31	Er71_SAR2	62.710090	-12.395752	9.19	40.31
31	Er29_122	63.049328	-15.038833	14.42	50.12
31	Er52_451	63.895209	-13.075214	8.39	49.02
31	Er31_453	64.283419	-9.314218	9.98	53.55
31	Er33_211	65.030499	-15.046887	18.12	50.18
31	Er34_197	65.129964	-16.361790	13.60	49.60
31	Er54_AU1	65.290156	-17.528404	14.43	48.02
31	Er51_436	65.941056	-15.857188	11.58	48.14
32	Er69_R2	-34.334407	-0.171781	34.10	44.95
32	Er44_VOJ1	-34.313121	-0.003286	21.43	44.90
32	Er32_183	-34.241773	-0.286202	13.40	50.45
32	Er40_M2	-34.204722	-0.211695	21.15	47.58
32	Er43_SL7	-33.969668	0.029034	14.32	46.27
32	Er39_PL1	-33.967634	-0.278875	22.46	54.05
32	Er42_GR35	-33.967101	0.161935	24.50	35.33
32	Er47_CR4	-33.936091	0.093968	17.59	42.87
32	Er41_GR36	-33.881347	0.130432	24.48	35.27
32	Er35_209	-33.872310	-0.235337	18.37	49.85
32	Er70_RMN42	-33.871417	0.013461	24.74	46.83
32	Er60_GR5	-33.861472	0.164694	19.90	39.47
32	Er48_BH16	-33.830044	0.041460	17.39	43.46
32	Er66_IT3	-33.694018	-0.146780	11.12	46.22
32	Er45_BLG3	-33.558312	0.008903	24.70	43.23
32	Er28_112	-33.332504	-0.244658	14.42	50.12
32	Er50_R3	-31.951744	-0.489227	39.15	53.02
32	Er55_AU7	-30.067141	-0.123263	16.37	48.21
32	Er37_SK27	-13.414213	-3.418732	18.86	48.88
32	Er74_SP16	43.888545	24.450500	2.26	41.67
32	Er72_SIE1B	44.002669	-0.788279	14.02	38.03
32	Er56_AZ5	45.730008	25.494043	-25.68	37.74
32	Er30_79	45.758211	22.544167	-1.59	54.77
32	Er63_IR6	46.632772	22.745651	-9.53	52.17
32	Er29_122	47.847209	-12.048264	14.42	50.12
32	Er71_SAR2	47.851786	-9.374965	9.19	40.31
32	Er52_451	48.537797	-10.417115	8.39	49.02
32	Er31_453	48.986208	-6.824611	9.98	53.55
32	Er33_211	49.545820	-11.754420	18.12	50.18
32	Er34_197	49.558722	-12.975712	13.60	49.60
32	Er54_AU1	49.772290	-13.823676	14.43	48.02
32	Er51_436	50.157000	-12.261368	11.58	48.14
33	Er69_R2	-25.134530	0.131557	34.10	44.95
33	Er44_VOJ1	-25.060864	0.056321	21.43	44.90
33	Er46_RMN7	-24.966874	-0.008192	28.31	44.58
33	Er32_183	-24.935843	0.163918	13.40	50.45
33	Er40_M2	-24.901515	0.232422	21.15	47.58
33	Er42_GR35	-24.831454	-0.178885	24.50	35.33
33	Er39_PL1	-24.790675	0.111658	22.46	54.05
33	Er43_SL7	-24.768875	0.011602	14.32	46.27
33	Er70_RMN42	-24.741489	-0.102500	24.74	46.83
33	Er47_CR4	-24.725563	-0.106932	17.59	42.87
33	Er41_GR36	-24.677389	-0.066116	24.48	35.27
33	Er35_209	-24.646326	0.136995	18.37	49.85
33	Er60_GR5	-24.599621	-0.025830	19.90	39.47
33	Er48_BH16	-24.594772	0.000124	17.39	43.46
33	Er66_IT3	-24.551928	0.120739	11.12	46.22
33	Er45_BLG3	-24.489834	0.023352	24.70	43.23
33	Er28_112	-24.275599	0.131080	14.42	50.12
33	Er50_R3	-23.294865	0.178624	39.15	53.02
33	Er55_AU7	-21.836593	0.242948	16.37	48.21
33	Er37_SK27	-9.387165	2.552234	18.86	48.88
33	Er74_SP16	33.829058	-18.517265	2.26	41.67
33	Er72_SIE1B	33.845675	0.709013	14.02	38.03
33	Er56_AZ5	35.287785	-19.588383	-25.68	37.74
33	Er30_79	35.394593	-16.765908	-1.59	54.77
33	Er63_IR6	35.796453	-16.895635	-9.53	52.17
33	Er29_122	36.739285	9.206753	14.42	50.12
33	Er71_SAR2	36.743874	7.102419	9.19	40.31
33	Er52_451	37.251898	7.898765	8.39	49.02
33	Er31_453	37.677048	5.294769	9.98	53.55
33	Er34_197	37.864515	9.707809	13.60	49.60
33	Er33_211	38.124035	8.778968	18.12	50.18
33	Er54_AU1	38.159649	10.566772	14.43	48.02
33	Er51_436	38.497905	8.896802	11.58	48.14
34	Er42_GR35	-16.959317	0.118981	24.50	35.33
34	Er41_GR36	-16.928086	-0.011684	24.48	35.27
34	Er69_R2	-16.906884	-0.148548	34.10	44.95
34	Er40_M2	-16.837966	-0.153027	21.15	47.58
34	Er70_RMN42	-16.836872	0.095768	24.74	46.83
34	Er44_VOJ1	-16.817761	-0.071313	21.43	44.90
34	Er39_PL1	-16.765424	-0.117905	22.46	54.05
34	Er43_SL7	-16.760847	-0.049484	14.32	46.27
34	Er35_209	-16.757845	-0.074399	18.37	49.85
34	Er46_RMN7	-16.729764	-0.002656	28.31	44.58
34	Er32_183	-16.703679	-0.212912	13.40	50.45
34	Er47_CR4	-16.675851	0.080605	17.59	42.87
34	Er48_BH16	-16.671642	-0.054121	17.39	43.46
34	Er60_GR5	-16.525264	0.008596	19.90	39.47
34	Er45_BLG3	-16.498392	-0.033188	24.70	43.23
34	Er28_112	-16.479955	-0.140553	14.42	50.12
34	Er66_IT3	-16.437417	-0.109812	11.12	46.22
34	Er50_R3	-15.615361	-0.128790	39.15	53.02
34	Er55_AU7	-14.732761	-0.012090	16.37	48.21
34	Er37_SK27	-6.707872	-1.546406	18.86	48.88
34	Er74_SP16	20.953645	12.505190	2.26	41.67
34	Er72_SIE1B	21.024376	0.407611	14.02	38.03
34	Er56_AZ5	22.022353	13.278315	-25.68	37.74
34	Er30_79	22.114644	11.378588	-1.59	54.77
34	Er63_IR6	22.371891	11.636412	-9.53	52.17
34	Er58_FI7	22.766661	-7.422539	24.94	60.17
34	Er71_SAR2	23.157047	-3.464298	9.19	40.31
34	Er29_122	23.161521	-5.771467	14.42	50.12
34	Er52_451	23.506799	-4.964685	8.39	49.02
34	Er31_453	23.746069	-3.027089	9.98	53.55
34	Er33_211	24.021475	-4.987161	18.12	50.18
34	Er34_197	24.042348	-5.873828	13.60	49.60
34	Er54_AU1	24.155376	-6.136310	14.43	48.02
34	Er51_436	24.304756	-4.995801	11.58	48.14
35	Er69_R2	-11.398747	-0.135922	34.10	44.95
35	Er42_GR35	-11.363589	-0.052958	24.50	35.33
35	Er41_GR36	-11.313512	-0.133879	24.48	35.27
35	Er70_RMN42	-11.267905	0.119369	24.74	46.83
35	Er44_VOJ1	-11.221260	-0.004077	21.43	44.90
35	Er40_M2	-11.162072	-0.108935	21.15	47.58
35	Er46_RMN7	-11.156434	-0.076289	28.31	44.58
35	Er32_183	-11.149612	-0.195086	13.40	50.45
35	Er35_209	-11.143438	-0.037698	18.37	49.85
35	Er43_SL7	-11.136646	-0.003223	14.32	46.27
35	Er28_112	-11.125732	-0.070111	14.42	50.12
35	Er39_PL1	-11.102944	-0.084325	22.46	54.05
35	Er47_CR4	-11.016213	0.007192	17.59	42.87
35	Er66_IT3	-10.985013	0.057225	11.12	46.22
35	Er45_BLG3	-10.954041	-0.118500	24.70	43.23
35	Er48_BH16	-10.931096	-0.048348	17.39	43.46
35	Er60_GR5	-10.816190	-0.024687	19.90	39.47
35	Er50_R3	-10.507147	-0.046195	39.15	53.02
35	Er55_AU7	-9.717893	-0.084673	16.37	48.21
35	Er37_SK27	-4.933534	-0.828984	18.86	48.88
35	Er74_SP16	12.731678	8.122856	2.26	41.67
35	Er72_SIE1B	13.051374	0.203918	14.02	38.03
35	Er56_AZ5	13.553252	8.780505	-25.68	37.74
35	Er30_79	13.632565	7.484759	-1.59	54.77
35	Er63_IR6	13.834396	7.703835	-9.53	52.17
35	Er58_FI7	14.097729	-4.255125	24.94	60.17
35	Er57_COR4	14.193346	-2.138280	9.18	41.75
35	Er29_122	14.406587	-3.339383	14.42	50.12
35	Er71_SAR2	14.551352	-2.319400	9.19	40.31
35	Er52_451	14.852365	-2.934645	8.39	49.02
35	Er31_453	14.864228	-1.741334	9.98	53.55
35	Er33_211	15.050411	-3.353054	18.12	50.18
35	Er34_197	15.129070	-3.443793	13.60	49.60
35	Er54_AU1	15.133307	-3.717984	14.43	48.02
35	Er51_436	15.321358	-3.182772	11.58	48.14
36	Er44_VOJ1	-6.880058	0.056470	21.43	44.90
36	Er42_GR35	-6.879038	-0.014132	24.50	35.33
36	Er41_GR36	-6.844570	0.130749	24.48	35.27
36	Er70_RMN42	-6.820752	-0.147703	24.74	46.83
36	Er35_209	-6.787794	0.016711	18.37	49.85
36	Er32_183	-6.783993	0.252692	13.40	50.45
36	Er69_R2	-6.774182	0.138451	34.10	44.95
36	Er46_RMN7	-6.745832	0.115231	28.31	44.58
36	Er40_M2	-6.728057	0.092173	21.15	47.58
36	Er66_IT3	-6.691776	-0.013100	11.12	46.22
36	Er60_GR5	-6.689087	0.005711	19.90	39.47
36	Er43_SL7	-6.663684	0.002600	14.32	46.27
36	Er39_PL1	-6.647046	0.088939	22.46	54.05
36	Er45_BLG3	-6.631940	0.035131	24.70	43.23
36	Er47_CR4	-6.529152	-0.092320	17.59	42.87
36	Er28_112	-6.524991	-0.016684	14.42	50.12
36	Er48_BH16	-6.479426	-0.136169	17.39	43.46
36	Er36_SK24	-6.337674	0.012689	21.27	48.75
36	Er50_R3	-6.306350	-0.063070	39.15	53.02
36	Er55_AU7	-5.947588	-0.042487	16.37	48.21
36	Er37_SK27	-2.680517	0.573611	18.86	48.88
36	Er74_SP16	8.124281	-4.752485	2.26	41.67
36	Er72_SIE1B	8.367178	-0.367293	14.02	38.03
36	Er30_79	8.722667	-4.399729	-1.59	54.77
36	Er63_IR6	8.725787	-4.590785	-9.53	52.17
36	Er56_AZ5	8.727134	-4.997716	-25.68	37.74
36	Er58_FI7	8.868093	2.808799	24.94	60.17
36	Er29_122	8.927805	1.951434	14.42	50.12
36	Er71_SAR2	8.970346	0.865778	9.19	40.31
36	Er57_COR4	9.005147	0.852246	9.18	41.75
36	Er52_451	9.325298	2.009412	8.39	49.02
36	Er31_453	9.380016	0.989031	9.98	53.55
36	Er54_AU1	9.478472	2.273344	14.43	48.02
36	Er34_197	9.489373	2.161978	13.60	49.60
36	Er33_211	9.540253	2.447398	18.12	50.18
36	Er51_436	9.721656	1.753095	11.58	48.14
37	Er66_IT3	-4.171788	0.049583	11.12	46.22
37	Er32_183	-4.140604	0.301534	13.40	50.45
37	Er39_PL1	-4.130995	0.058825	22.46	54.05
37	Er35_209	-4.127740	0.039396	18.37	49.85
37	Er41_GR36	-4.111847	0.070624	24.48	35.27
37	Er44_VOJ1	-4.109979	0.148261	21.43	44.90
37	Er69_R2	-4.096633	0.185583	34.10	44.95
37	Er70_RMN42	-4.061158	-0.175442	24.74	46.83
37	Er46_RMN7	-4.009887	0.177726	28.31	44.58
37	Er47_CR4	-3.992421	-0.127255	17.59	42.87
37	Er40_M2	-3.974423	0.124847	21.15	47.58
37	Er42_GR35	-3.968397	-0.018655	24.50	35.33
37	Er28_112	-3.962817	-0.161278	14.42	50.12
37	Er36_SK24	-3.898578	0.025230	21.27	48.75
37	Er60_GR5	-3.894404	-0.008878	19.90	39.47
37	Er43_SL7	-3.832180	-0.039477	14.32	46.27
37	Er45_BLG3	-3.775008	0.015851	24.70	43.23
37	Er50_R3	-3.746428	0.025411	39.15	53.02
37	Er55_AU7	-3.730425	-0.188380	16.37	48.21
37	Er48_BH16	-3.704479	-0.180705	17.39	43.46
37	Er37_SK27	-1.517098	0.165485	18.86	48.88
37	Er74_SP16	4.708298	-3.117687	2.26	41.67
37	Er72_SIE1B	4.754548	-0.494904	14.02	38.03
37	Er63_IR6	4.797033	-2.854723	-9.53	52.17
37	Er29_122	4.797583	0.848730	14.42	50.12
37	Er30_79	4.809228	-2.746292	-1.59	54.77
37	Er58_FI7	4.976499	1.735554	24.94	60.17
37	Er56_AZ5	5.001201	-2.865944	-25.68	37.74
37	Er57_COR4	5.039339	0.831207	9.18	41.75
37	Er67_IT5	5.080568	0.765380	10.22	42.75
37	Er71_SAR2	5.127184	0.791814	9.19	40.31
37	Er31_453	5.227083	0.518367	9.98	53.55
37	Er33_211	5.245187	1.226251	18.12	50.18
37	Er52_451	5.284882	1.495527	8.39	49.02
37	Er54_AU1	5.294713	0.949828	14.43	48.02
37	Er34_197	5.340392	1.529425	13.60	49.60
37	Er51_436	5.473548	0.899182	11.58	48.14
38	Er47_CR4	-1.494689	-0.168635	17.59	42.87
38	Er70_RMN42	-1.484503	-0.322668	24.74	46.83
38	Er44_VOJ1	-1.401267	-0.034453	21.43	44.90
38	Er32_183	-1.393616	0.237357	13.40	50.45
38	Er39_PL1	-1.385921	0.154429	22.46	54.05
38	Er69_R2	-1.350509	0.267536	34.10	44.95
38	Er42_GR35	-1.350059	0.166867	24.50	35.33
38	Er35_209	-1.342695	0.214869	18.37	49.85
38	Er45_BLG3	-1.322254	0.170587	24.70	43.23
38	Er43_SL7	-1.308747	-0.176771	14.32	46.27
38	Er36_SK24	-1.300730	-0.027654	21.27	48.75
38	Er40_M2	-1.299753	-0.301518	21.15	47.58
38	Er55_AU7	-1.292845	-0.040506	16.37	48.21
38	Er41_GR36	-1.292241	0.147164	24.48	35.27
38	Er66_IT3	-1.266061	0.012956	11.12	46.22
38	Er60_GR5	-1.186688	-0.325100	19.90	39.47
38	Er48_BH16	-1.152653	-0.575278	17.39	43.46
38	Er28_112	-1.141927	-0.197098	14.42	50.12
38	Er46_RMN7	-1.097358	0.249803	28.31	44.58
38	Er61_GR87	-1.034856	0.357589	22.58	38.48
38	Er50_R3	-0.990957	0.524992	39.15	53.02
38	Er37_SK27	-0.032648	-0.342411	18.86	48.88
38	Er30_79	1.466600	-0.815146	-1.59	54.77
38	Er54_AU1	1.563498	-0.415256	14.43	48.02
38	Er58_FI7	1.598668	0.644188	24.94	60.17
38	Er57_COR4	1.614535	0.651192	9.18	41.75
38	Er67_IT5	1.645107	0.309985	10.22	42.75
38	Er29_122	1.645438	0.012055	14.42	50.12
38	Er63_IR6	1.649648	-0.266201	-9.53	52.17
38	Er33_211	1.672520	-0.214713	18.12	50.18
38	Er74_SP16	1.703535	-0.935504	2.26	41.67
38	Er56_AZ5	1.715820	-0.864524	-25.68	37.74
38	Er31_453	1.718599	-0.054139	9.98	53.55
38	Er51_436	1.725678	0.698268	11.58	48.14
38	Er71_SAR2	1.764721	0.751132	9.19	40.31
38	Er72_SIE1B	1.771661	0.174762	14.02	38.03
38	Er34_197	1.820895	0.409076	13.60	49.60
38	Er52_451	1.846054	-0.077229	8.39	49.02
39	Er39_PL1	-1.894190	-0.050208	22.46	54.05
39	Er44_VOJ1	-1.878548	0.318576	21.43	44.90
39	Er70_RMN42	-1.874746	-0.262739	24.74	46.83
39	Er40_M2	-1.869058	-0.298337	21.15	47.58
39	Er42_GR35	-1.850040	-0.054330	24.50	35.33
39	Er43_SL7	-1.847941	0.090085	14.32	46.27
39	Er47_CR4	-1.835900	0.248276	17.59	42.87
39	Er32_183	-1.822861	-0.104490	13.40	50.45
39	Er66_IT3	-1.747585	0.162863	11.12	46.22
39	Er55_AU7	-1.729909	0.136038	16.37	48.21
39	Er69_R2	-1.722064	0.225538	34.10	44.95
39	Er60_GR5	-1.719027	-0.010650	19.90	39.47
39	Er41_GR36	-1.713708	0.593340	24.48	35.27
39	Er36_SK24	-1.665703	0.056825	21.27	48.75
39	Er48_BH16	-1.658448	-0.579330	17.39	43.46
39	Er35_209	-1.638725	-0.128088	18.37	49.85
39	Er28_112	-1.619105	-0.033894	14.42	50.12
39	Er46_RMN7	-1.609403	0.010890	28.31	44.58
39	Er45_BLG3	-1.575991	0.158443	24.70	43.23
39	Er50_R3	-1.451291	-0.090333	39.15	53.02
39	Er61_GR87	-1.129711	-0.390681	22.58	38.48
39	Er37_SK27	-0.566153	0.563485	18.86	48.88
39	Er62_GR95	0.398860	-0.506166	22.43	37.16
39	Er72_SIE1B	2.040695	-0.294837	14.02	38.03
39	Er30_79	2.085394	-1.277495	-1.59	54.77
39	Er57_COR4	2.095288	0.447639	9.18	41.75
39	Er74_SP16	2.099319	-1.271619	2.26	41.67
39	Er67_IT5	2.161738	-0.007705	10.22	42.75
39	Er33_211	2.172042	-0.012608	18.12	50.18
39	Er56_AZ5	2.217733	-1.241120	-25.68	37.74
39	Er29_122	2.224209	0.097692	14.42	50.12
39	Er51_436	2.290800	1.197141	11.58	48.14
39	Er63_IR6	2.295500	-0.759217	-9.53	52.17
39	Er58_FI7	2.321197	0.429612	24.94	60.17
39	Er54_AU1	2.327127	0.480834	14.43	48.02
39	Er31_453	2.358882	0.020202	9.98	53.55
39	Er71_SAR2	2.381392	0.896827	9.19	40.31
39	Er34_197	2.427723	0.771202	13.60	49.60
39	Er52_451	2.522210	0.468340	8.39	49.02
