-0.000911,0.000297,-0.070042,0.064400
-0.000970,0.000060,-0.066104,0.064485
-0.002783,-0.002061,-0.065623,0.059310
0.003083,0.002195,-0.063666,0.068778
-0.002708,-0.002661,-0.063122,0.059785
0.001335,-0.000680,-0.062762,0.069204
-0.001110,-0.000191,-0.061686,0.059674
-0.001276,-0.000629,-0.065804,0.060220
0.001440,0.001702,-0.063043,0.066354
-0.001012,0.001391,-0.066466,0.065820
-0.000632,0.000529,-0.064629,0.065719
-0.000250,-0.000042,-0.064602,0.063225
-0.002588,-0.002067,-0.069848,0.061345
0.002095,-0.000551,-0.062441,0.071323
-0.000961,-0.000718,-0.064065,0.061845
0.001286,0.001294,-0.061837,0.062996
0.001925,0.001445,-0.061850,0.066927
-0.000247,-0.000350,-0.068434,0.061483
0.001428,0.001135,-0.060611,0.067146
0.001414,0.000834,-0.060350,0.067801
0.002637,0.002862,-0.060254,0.065826
0.000029,-0.000841,-0.062301,0.065201
-0.002843,-0.000940,-0.069603,0.060842
0.001120,0.001021,-0.061965,0.064765
-0.000780,0.001437,-0.070622,0.065561
-0.002474,-0.002422,-0.066943,0.065941
0.000887,0.000284,-0.064322,0.066623
-0.000955,-0.000011,-0.069189,0.061342
-0.000993,-0.001218,-0.069920,0.067793
-0.002510,-0.002459,-0.070978,0.064360
-0.001725,0.000510,-0.066156,0.059007
0.001479,0.000617,-0.060938,0.065432
0.000252,0.000616,-0.066186,0.065600
-0.001174,0.000104,-0.067828,0.064487
0.000564,0.000411,-0.060468,0.066170
-0.001253,0.000822,-0.064790,0.063340
0.000483,0.000549,-0.064277,0.061377
0.000263,0.000774,-0.064593,0.062555
-0.003246,-0.000923,-0.067064,0.057586
-0.000726,-0.001255,-0.069459,0.063985
0.001940,-0.001050,-0.061633,0.068712
0.002106,-0.000472,-0.062472,0.069555
-0.004018,-0.003690,-0.068678,0.061509
0.000330,-0.000287,-0.065017,0.064970
-0.000670,0.000742,-0.065668,0.064868
0.002741,0.000813,-0.059033,0.066623
-0.000726,-0.000441,-0.067394,0.063862
-0.001594,-0.000527,-0.065109,0.061809
-0.000584,0.000081,-0.068192,0.067521
0.000135,-0.001045,-0.060579,0.062820
0.005815,0.003198,-0.057737,0.070785
0.001158,-0.000688,-0.063164,0.063543
0.005511,0.002230,-0.058095,0.071068
0.001048,0.001021,-0.066510,0.067923
0.001603,0.001105,-0.068471,0.065982
-0.000565,-0.000349,-0.064961,0.066376
0.003264,0.001388,-0.063947,0.069993
-0.001609,-0.000105,-0.063863,0.063820
0.001034,-0.000130,-0.064836,0.064963
-0.001411,0.000002,-0.066758,0.064291
-0.000896,-0.000747,-0.061952,0.060989
0.001232,0.001081,-0.064750,0.067081
-0.001568,-0.001106,-0.063104,0.065469
-0.001663,-0.001537,-0.066645,0.060039
-0.000857,-0.002769,-0.065315,0.064419
-0.000974,-0.001161,-0.067006,0.063419
-0.000005,0.000601,-0.062480,0.063958
-0.004038,-0.001892,-0.069195,0.061396
0.001489,-0.001126,-0.063202,0.065985
0.000699,-0.000003,-0.061474,0.064440
-0.001714,-0.001425,-0.070097,0.063565
0.001127,0.001022,-0.063068,0.063963
-0.001283,0.001694,-0.065737,0.060961
0.000585,0.000132,-0.064192,0.066436
0.000239,-0.000701,-0.066967,0.061495
-0.001280,0.000426,-0.066548,0.061237
0.000513,-0.000624,-0.064049,0.071265
-0.003125,-0.001080,-0.070119,0.057305
0.003368,0.002094,-0.058603,0.067874
-0.002961,-0.001518,-0.068054,0.060019
0.003725,0.001325,-0.060892,0.073031
0.003173,0.001952,-0.060338,0.065951
0.003296,0.001610,-0.060373,0.069927
0.000274,-0.000994,-0.065231,0.069921
0.000750,0.000614,-0.066638,0.067432
0.001804,0.001651,-0.062725,0.067823
0.002810,-0.000680,-0.060101,0.064052
-0.001732,-0.000573,-0.068744,0.063898
0.004002,0.001737,-0.057453,0.069777
0.000934,-0.000675,-0.062289,0.068610
0.002404,0.000855,-0.060955,0.067094
0.002415,0.001209,-0.059725,0.070681
0.005702,0.004284,-0.058158,0.068066
0.000601,-0.000208,-0.064076,0.064902
0.001376,0.000124,-0.058677,0.066669
0.003265,0.002971,-0.061134,0.064868
0.000622,0.000485,-0.065524,0.065762
0.003506,0.002076,-0.058100,0.070098
-0.000947,-0.000528,-0.068278,0.065929
0.002745,0.000872,-0.061941,0.068696
0.000889,0.000682,-0.063396,0.059903
0.002285,0.001657,-0.058107,0.066758
0.001259,0.001373,-0.060701,0.068991
-0.002210,-0.000338,-0.066856,0.064120
0.001049,0.001171,-0.065762,0.070184
-0.000179,0.000371,-0.066141,0.067034
0.003626,0.000959,-0.060613,0.073731
-0.001907,-0.001308,-0.066737,0.059546
0.000631,0.000799,-0.063397,0.066236
-0.000312,0.000586,-0.062512,0.059448
-0.004219,-0.002233,-0.070599,0.056544
-0.000297,-0.001747,-0.063791,0.064537
0.001046,0.001749,-0.061632,0.065565
0.001361,0.001158,-0.060194,0.064397
-0.001759,-0.001039,-0.065414,0.059068
0.005563,0.004546,-0.059177,0.071192
-0.002567,-0.000829,-0.067651,0.055755
-0.003711,-0.000364,-0.074455,0.061227
-0.005352,-0.002560,-0.073268,0.056379
-0.003236,-0.001298,-0.068784,0.059877
-0.001864,0.000456,-0.067160,0.060957
0.000606,0.001034,-0.058116,0.061819
-0.001811,0.000101,-0.066782,0.063444
0.000591,0.000296,-0.062550,0.062789
-0.001194,-0.001335,-0.064827,0.062596
-0.000066,-0.000480,-0.066129,0.066987
0.001783,0.000652,-0.065522,0.067999
0.002400,-0.000831,-0.060699,0.065394
-0.002257,-0.001522,-0.064780,0.059919
-0.000642,-0.000035,-0.067678,0.065145
-0.002140,-0.002248,-0.066123,0.061104
-0.001007,-0.000746,-0.062729,0.059733
0.000705,0.001991,-0.064150,0.068852
-0.001925,0.000232,-0.066754,0.062108
-0.000551,-0.002058,-0.061703,0.060929
0.003968,0.002896,-0.056967,0.062910
0.001372,0.000158,-0.059200,0.065826
-0.001407,-0.001829,-0.064912,0.060063
-0.007890,-0.003856,-0.073176,0.053670
0.000826,-0.001055,-0.065450,0.069367
0.002766,0.001997,-0.061137,0.066911
-0.001916,0.000005,-0.068935,0.062814
-0.001578,-0.001585,-0.062081,0.063675
-0.002444,0.000077,-0.065162,0.060221
-0.005634,-0.001521,-0.068377,0.052838
0.002172,0.002264,-0.063226,0.064925
-0.003706,-0.001764,-0.066301,0.061676
0.002630,0.001801,-0.059945,0.067960
0.001843,0.002500,-0.061555,0.066323
