scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1190023,35,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.5556,0.3556,0.0,0.3535,0.3535,nan,1.4636,0.015
NW_006803924.1,1500001,2250000,1832936,40,2.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,2250001,3000000,2648660,46,8.0,8.0,8.0,1.0,2.0,4.0,0.2,0.5556,1.7333,0.3535,0.707,1.4139,-1.1117,-0.691,0.8673
NW_006803924.1,3000001,3750000,3395016,35,4.0,4.0,4.0,1.0,2.0,1.0,0.3556,0.6667,0.5333,0.3535,0.707,0.3535,0.015,-0.1839,1.3027
NW_006803924.1,4500001,5250000,4845215,40,3.0,3.0,3.0,1.0,1.0,2.0,0.3556,0.4667,0.7111,0.3535,0.3535,0.707,0.015,0.8198,0.0189
NW_006803924.1,6000001,6750000,6353097,40,3.0,3.0,3.0,2.0,1.0,0.0,0.4,0.5333,0.0,0.707,0.3535,0.0,-1.4009,1.3027,nan
NW_006803924.1,6750001,7500000,7164555,37,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.6667,0.4667,0.0,0.707,0.3535,nan,-0.1839,0.8198
NW_006803924.1,8250001,9000000,8596142,33,6.0,6.0,6.0,2.0,0.0,3.0,0.5556,0.0,1.2222,0.707,0.0,1.0605,-0.691,nan,0.5488
NW_006803924.1,9000001,9750000,9403021,36,2.0,2.0,2.0,1.0,0.0,1.0,0.5333,0.0,0.3556,0.3535,0.0,0.3535,1.3027,nan,0.015
NW_006803924.1,9750001,10500000,10041511,30,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,10500001,11250000,10954183,36,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,11250001,12000000,11666197,38,3.0,3.0,3.0,1.0,2.0,0.0,0.2,0.5556,0.0,0.3535,0.707,0.0,-1.1117,-0.691,nan
NW_006803924.1,12000001,12750000,12408398,36,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,12750001,13500000,13130881,33,4.0,4.0,4.0,1.0,2.0,1.0,0.3556,1.0667,0.5556,0.3535,0.707,0.3535,0.015,1.6415,1.4636
NW_006803924.1,13500001,14250000,13868833,40,3.0,3.0,3.0,0.0,1.0,2.0,0.0,0.5333,0.4,0.0,0.3535,0.707,nan,1.3027,-1.4009
NW_006803924.1,14250001,15000000,14594594,41,2.0,2.0,2.0,1.0,1.0,1.0,0.5333,0.3556,0.2,0.3535,0.3535,0.3535,1.3027,0.015,-1.1117
NW_006803924.1,15000001,15750000,15431577,40,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.2,0.5333,0.0,0.3535,0.3535,nan,-1.1117,1.3027
NW_006803924.1,15750001,16500000,16141090,40,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,nan,nan,0.8198
NW_006803924.1,16500001,17250000,16919428,39,5.0,5.0,5.0,1.0,1.0,1.0,0.5333,0.2,0.2,0.3535,0.3535,0.3535,1.3027,-1.1117,-1.1117
NW_006803925.1,1500001,2250000,1896044,33,5.0,5.0,5.0,2.0,0.0,1.0,0.4,0.0,0.2,0.707,0.0,0.3535,-1.4009,nan,-1.1117
NW_006803925.1,2250001,3000000,2597035,33,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,3000001,3750000,3367049,37,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.5333,0.2,0.0,0.3535,0.3535,nan,1.3027,-1.1117
NW_006803925.1,3750001,4500000,4123971,30,5.0,5.0,5.0,2.0,1.0,2.0,1.0667,0.4667,0.4,0.707,0.3535,0.707,1.6415,0.8198,-1.4009
NW_006803925.1,4500001,5250000,4844968,32,2.0,2.0,2.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803925.1,7500001,8250000,7943246,38,5.0,5.0,5.0,2.0,1.0,2.0,0.7333,0.3556,0.5556,0.707,0.3535,0.707,0.1203,0.015,-0.691
NW_006803925.1,8250001,9000000,8569154,40,6.0,6.0,6.0,4.0,1.0,1.0,1.1333,0.5556,0.5333,1.4139,0.3535,0.3535,-0.7619,1.4636,1.3027
NW_006803925.1,9000001,9750000,9404195,37,3.0,3.0,3.0,2.0,0.0,1.0,0.7333,0.0,0.3556,0.707,0.0,0.3535,0.1203,nan,0.015
NW_006803925.1,9750001,10500000,10109424,42,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803925.1,10500001,11250000,10872699,34,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0667,0.0,0.0,0.707,0.0,nan,1.6415,nan
NW_006803925.1,12000001,12750000,12372721,37,4.0,4.0,4.0,2.0,1.0,1.0,0.6667,0.2,0.3556,0.707,0.3535,0.3535,-0.1839,-1.1117,0.015
NW_006803925.1,12750001,13500000,13146961,33,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803925.1,13500001,14250000,13898115,38,5.0,5.0,5.0,3.0,0.0,3.0,1.0889,0.0,0.9556,1.0605,0.0,1.0605,0.0965,nan,-0.3559
NW_006803925.1,15000001,15750000,15394383,34,4.0,4.0,4.0,3.0,2.0,2.0,0.7556,0.7333,0.8222,1.0605,0.707,0.707,-1.0345,0.1203,0.5259
NW_006803926.1,1,750000,364435,42,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.0,0.707,nan,nan,-1.4009
NW_006803926.1,2250001,3000000,2583941,33,3.0,3.0,3.0,1.0,2.0,1.0,0.2,0.8889,0.2,0.3535,0.707,0.3535,-1.1117,0.8302,-1.1117
NW_006803926.1,3750001,4500000,4067999,34,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.6667,0.0,0.0,0.707,nan,nan,-0.1839
NW_006803926.1,4500001,5250000,4849672,37,4.0,4.0,4.0,0.0,2.0,1.0,0.0,0.8889,0.2,0.0,0.707,0.3535,nan,0.8302,-1.1117
NW_006803926.1,5250001,6000000,5648502,39,3.0,3.0,3.0,2.0,0.0,1.0,0.4,0.0,0.4667,0.707,0.0,0.3535,-1.4009,nan,0.8198
NW_006803926.1,6000001,6750000,6391721,53,6.0,6.0,6.0,2.0,1.0,1.0,1.0,0.5556,0.4667,0.707,0.3535,0.3535,1.3372,1.4636,0.8198
NW_006803926.1,6750001,7500000,7110709,42,5.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803926.1,8250001,9000000,8619087,36,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,nan,nan,1.3027
NW_006803926.1,9000001,9750000,9375548,33,4.0,4.0,4.0,2.0,1.0,2.0,0.8222,0.3556,0.4,0.707,0.3535,0.707,0.5259,0.015,-1.4009
NW_006803926.1,9750001,10500000,10102224,44,5.0,5.0,5.0,1.0,2.0,2.0,0.2,0.5556,0.5556,0.3535,0.707,0.707,-1.1117,-0.691,-0.691
NW_006803926.1,10500001,11250000,10864292,37,3.0,3.0,3.0,1.0,1.0,1.0,0.4667,0.2,0.2,0.3535,0.3535,0.3535,0.8198,-1.1117,-1.1117
NW_006803926.1,11250001,12000000,11571924,39,1.0,1.0,1.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,0.0,0.0,1.3027,nan,nan
NW_006803926.1,12000001,12750000,12413508,37,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.4667,0.2,0.0,0.3535,0.3535,nan,0.8198,-1.1117
NW_006803926.1,12750001,13500000,13117340,45,3.0,3.0,3.0,3.0,0.0,0.0,0.9333,0.0,0.0,1.0605,0.0,0.0,-0.4313,nan,nan
NW_006803926.1,13500001,14250000,13840128,33,2.0,2.0,2.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,0.0,0.015,nan,nan
NW_006803927.1,1,750000,401668,31,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803927.1,1500001,2250000,1931315,36,6.0,6.0,6.0,3.0,0.0,3.0,1.2667,0.0,0.7556,1.0605,0.0,1.0605,0.6996,nan,-1.0345
NW_006803927.1,3000001,3750000,3331643,36,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,nan,nan,1.3027
NW_006803927.1,3750001,4500000,4171082,48,7.0,7.0,7.0,4.0,1.0,2.0,1.1333,0.2,0.7556,1.4139,0.3535,0.707,-0.7619,-1.1117,0.2217
NW_006803927.1,4500001,5250000,4874155,48,5.0,5.0,5.0,2.0,2.0,0.0,0.7333,0.7556,0.0,0.707,0.707,0.0,0.1203,0.2217,nan
NW_006803927.1,5250001,6000000,5598255,34,3.0,3.0,3.0,1.0,1.0,0.0,0.2,0.3556,0.0,0.3535,0.3535,0.0,-1.1117,0.015,nan
NW_006803927.1,6000001,6750000,6400994,34,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803927.1,6750001,7500000,7178174,34,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803927.1,7500001,8250000,7848773,33,3.0,3.0,3.0,0.0,1.0,2.0,0.0,0.2,0.4,0.0,0.3535,0.707,nan,-1.1117,-1.4009
NW_006803927.1,8250001,9000000,8659863,44,2.0,2.0,2.0,2.0,1.0,0.0,0.7556,0.2,0.0,0.707,0.3535,0.0,0.2217,-1.1117,nan
NW_006803927.1,9750001,10500000,10139412,32,3.0,3.0,3.0,1.0,0.0,1.0,0.5333,0.0,0.5333,0.3535,0.0,0.3535,1.3027,nan,1.3027
