scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1178031,35,5.0,5.0,5.0,1.0,1.0,3.0,0.2,0.5556,1.2444,0.3535,0.3535,1.0605,-1.1117,1.4636,0.6242
NW_006803924.1,1500001,2250000,1843161,40,6.0,6.0,6.0,2.0,0.0,3.0,0.7556,0.0,1.2444,0.707,0.0,1.0605,0.2217,nan,0.6242
NW_006803924.1,2250001,3000000,2656344,48,13.0,13.0,13.0,3.0,3.0,2.0,0.8667,0.8667,0.4,1.0605,1.0605,0.707,-0.6575,-0.6575,-1.4009
NW_006803924.1,3000001,3750000,3387444,38,4.0,4.0,4.0,2.0,0.0,2.0,0.8889,0.0,0.7333,0.707,0.0,0.707,0.8302,nan,0.1203
NW_006803924.1,4500001,5250000,4840552,42,4.0,4.0,4.0,0.0,1.0,3.0,0.0,0.2,0.7556,0.0,0.3535,1.0605,nan,-1.1117,-1.0345
NW_006803924.1,6000001,6750000,6353097,40,8.0,8.0,8.0,2.0,1.0,2.0,0.7556,0.2,0.7333,0.707,0.3535,0.707,0.2217,-1.1117,0.1203
NW_006803924.1,6750001,7500000,7158319,38,11.0,11.0,11.0,3.0,1.0,5.0,0.6,0.5333,1.8667,1.0605,0.3535,1.7674,-1.5622,1.3027,0.2251
NW_006803924.1,8250001,9000000,8584242,33,9.0,9.0,9.0,3.0,1.0,2.0,0.7556,0.4667,0.4,1.0605,0.3535,0.707,-1.0345,0.8198,-1.4009
NW_006803924.1,9000001,9750000,9407579,34,8.0,8.0,8.0,1.0,3.0,1.0,0.5333,0.6,0.2,0.3535,1.0605,0.3535,1.3027,-1.5622,-1.1117
NW_006803924.1,9750001,10500000,10053636,30,4.0,4.0,4.0,1.0,0.0,1.0,0.3556,0.0,0.5556,0.3535,0.0,0.3535,0.015,nan,1.4636
NW_006803924.1,10500001,11250000,10957417,36,4.0,4.0,4.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803924.1,11250001,12000000,11664078,39,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.3556,0.2,0.0,0.3535,0.3535,nan,0.015,-1.1117
NW_006803924.1,12000001,12750000,12413330,36,5.0,5.0,5.0,2.0,1.0,1.0,0.7333,0.3556,0.2,0.707,0.3535,0.3535,0.1203,0.015,-1.1117
NW_006803924.1,12750001,13500000,13124810,34,9.0,9.0,9.0,2.0,2.0,5.0,0.5556,1.0,1.6444,0.707,0.707,1.7674,-0.691,1.3372,-0.279
NW_006803924.1,13500001,14250000,13869061,40,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.4667,0.3556,0.0,0.3535,0.3535,nan,0.8198,0.015
NW_006803924.1,14250001,15000000,14588243,43,5.0,5.0,5.0,1.0,2.0,2.0,0.5333,0.5556,0.7111,0.3535,0.707,0.707,1.3027,-0.691,0.0189
NW_006803924.1,15000001,15750000,15421121,35,6.0,6.0,6.0,2.0,2.0,1.0,0.5556,0.5556,0.5333,0.707,0.707,0.3535,-0.691,-0.691,1.3027
NW_006803924.1,15750001,16500000,16121578,40,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,1.8222,0.0,0.0,1.4139,nan,nan,1.1086
NW_006803924.1,16500001,17250000,16917202,38,5.0,5.0,5.0,2.0,0.0,0.0,0.4,0.0,0.0,0.707,0.0,0.0,-1.4009,nan,nan
NW_006803925.1,2250001,3000000,2599374,35,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,3000001,3750000,3354952,37,5.0,5.0,5.0,2.0,1.0,0.0,0.4,0.3556,0.0,0.707,0.3535,0.0,-1.4009,0.015,nan
NW_006803925.1,4500001,5250000,4854625,32,4.0,4.0,4.0,1.0,0.0,2.0,0.4667,0.0,1.0667,0.3535,0.0,0.707,0.8198,nan,1.6415
NW_006803925.1,5250001,6000000,5626383,30,6.0,6.0,6.0,1.0,0.0,3.0,0.3556,0.0,1.0667,0.3535,0.0,1.0605,0.015,nan,0.0211
NW_006803925.1,7500001,8250000,7949638,38,6.0,6.0,6.0,2.0,1.0,2.0,0.7333,0.2,0.7111,0.707,0.3535,0.707,0.1203,-1.1117,0.0189
NW_006803925.1,8250001,9000000,8564734,39,8.0,8.0,8.0,3.0,1.0,3.0,0.9556,0.5333,1.5556,1.0605,0.3535,1.0605,-0.3559,1.3027,1.6797
