scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,1500001,2250000,1837085,35,8.0,8.0,8.0,3.0,2.0,2.0,1.3111,1.1111,0.5556,1.0605,0.707,0.707,0.8504,1.8443,-0.691
NW_006803924.1,2250001,3000000,2665547,50,17.0,17.0,17.0,5.0,3.0,6.0,1.4222,0.7556,1.9556,1.7674,1.0605,2.1209,-0.7832,-1.0345,-0.3225
NW_006803924.1,3000001,3750000,3403440,35,5.0,5.0,5.0,3.0,0.0,3.0,1.0889,0.0,1.0889,1.0605,0.0,1.0605,0.0965,nan,0.0965
NW_006803924.1,4500001,5250000,4831139,39,5.0,5.0,5.0,1.0,2.0,3.0,0.3556,0.7556,1.0889,0.3535,0.707,1.0605,0.015,0.2217,0.0965
NW_006803924.1,6000001,6750000,6353368,41,10.0,10.0,10.0,2.0,2.0,4.0,0.4,0.7333,0.9556,0.707,0.707,1.4139,-1.4009,0.1203,-1.2447
NW_006803924.1,6750001,7500000,7163143,37,10.0,10.0,10.0,2.0,3.0,4.0,0.4,0.9333,1.6222,0.707,1.0605,1.4139,-1.4009,-0.4313,0.5655
NW_006803924.1,8250001,9000000,8585672,34,8.0,8.0,8.0,3.0,0.0,3.0,0.7556,0.0,1.0667,1.0605,0.0,1.0605,-1.0345,nan,0.0211
NW_006803924.1,9000001,9750000,9409279,35,8.0,8.0,8.0,1.0,1.0,2.0,0.5333,0.2,0.4,0.3535,0.3535,0.707,1.3027,-1.1117,-1.4009
NW_006803924.1,10500001,11250000,10961455,37,4.0,4.0,4.0,1.0,1.0,2.0,0.2,0.2,0.4,0.3535,0.3535,0.707,-1.1117,-1.1117,-1.4009
NW_006803924.1,11250001,12000000,11650388,40,4.0,4.0,4.0,1.0,1.0,0.0,0.2,0.3556,0.0,0.3535,0.3535,0.0,-1.1117,0.015,nan
