scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1178203,33,4.0,4.0,4.0,0.0,2.0,1.0,0.0,1.1111,0.3556,0.0,0.707,0.3535,nan,1.8443,0.015
NW_006803924.1,1500001,2250000,1830213,41,6.0,6.0,6.0,1.0,1.0,1.0,0.2,0.4667,0.5556,0.3535,0.3535,0.3535,-1.1117,0.8198,1.4636
NW_006803924.1,2250001,3000000,2660204,50,8.0,8.0,8.0,2.0,2.0,4.0,0.5556,0.5556,1.4444,0.707,0.707,1.4139,-0.691,-0.691,0.0828
NW_006803924.1,3000001,3750000,3387417,35,3.0,3.0,3.0,1.0,1.0,1.0,0.3556,0.4667,0.3556,0.3535,0.3535,0.3535,0.015,0.8198,0.015
NW_006803924.1,4500001,5250000,4847760,41,2.0,2.0,2.0,1.0,1.0,1.0,0.3556,0.5333,0.3556,0.3535,0.3535,0.3535,0.015,1.3027,0.015
NW_006803924.1,6000001,6750000,6328521,37,10.0,10.0,10.0,3.0,0.0,2.0,0.6,0.0,0.7111,1.0605,0.0,0.707,-1.5622,nan,0.0189
NW_006803924.1,6750001,7500000,7146981,43,11.0,11.0,11.0,2.0,2.0,5.0,0.4,0.7333,2.1111,0.707,0.707,1.7674,-1.4009,0.1203,0.7797
NW_006803924.1,8250001,9000000,8608247,39,8.0,8.0,8.0,2.0,1.0,2.0,0.4,0.4667,0.7111,0.707,0.3535,0.707,-1.4009,0.8198,0.0189
NW_006803924.1,9000001,9750000,9415395,37,10.0,10.0,10.0,1.0,1.0,2.0,0.5333,0.2,0.7556,0.3535,0.3535,0.707,1.3027,-1.1117,0.2217
NW_006803924.1,9750001,10500000,10081196,34,5.0,5.0,5.0,1.0,1.0,1.0,0.3556,0.2,0.4667,0.3535,0.3535,0.3535,0.015,-1.1117,0.8198
NW_006803924.1,10500001,11250000,10983239,32,3.0,3.0,3.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,11250001,12000000,11675142,39,5.0,5.0,5.0,1.0,1.0,1.0,0.2,0.3556,0.3556,0.3535,0.3535,0.3535,-1.1117,0.015,0.015
NW_006803924.1,12000001,12750000,12409565,34,4.0,4.0,4.0,2.0,1.0,0.0,0.7333,0.4667,0.0,0.707,0.3535,0.0,0.1203,0.8198,nan
NW_006803924.1,12750001,13500000,13145715,36,8.0,8.0,8.0,2.0,2.0,2.0,0.7111,0.9333,0.8889,0.707,0.707,0.707,0.0189,1.033,0.8302
NW_006803924.1,13500001,14250000,13855467,39,3.0,3.0,3.0,1.0,1.0,1.0,0.2,0.5556,0.4667,0.3535,0.3535,0.3535,-1.1117,1.4636,0.8198
NW_006803924.1,14250001,15000000,14621654,42,5.0,5.0,5.0,2.0,1.0,2.0,0.7333,0.2,0.9333,0.707,0.3535,0.707,0.1203,-1.1117,1.033
NW_006803924.1,15000001,15750000,15437345,39,4.0,4.0,4.0,1.0,1.0,2.0,0.2,0.3556,0.8889,0.3535,0.3535,0.707,-1.1117,0.015,0.8302
NW_006803924.1,15750001,16500000,16125104,38,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803924.1,16500001,17250000,16925989,40,9.0,9.0,9.0,3.0,0.0,1.0,0.9333,0.0,0.3556,1.0605,0.0,0.3535,-0.4313,nan,0.015
NW_006803925.1,2250001,3000000,2591727,33,2.0,2.0,2.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803925.1,3000001,3750000,3356306,39,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.7556,0.0,0.0,1.0605,0.0,nan,-1.0345,nan
NW_006803925.1,4500001,5250000,4873956,33,7.0,7.0,7.0,1.0,1.0,4.0,0.4667,0.5333,2.0222,0.3535,0.3535,1.4139,0.8198,1.3027,1.6517
NW_006803925.1,5250001,6000000,5629618,32,7.0,7.0,7.0,3.0,1.0,2.0,0.7556,0.5333,0.6667,1.0605,0.3535,0.707,-1.0345,1.3027,-0.1839
NW_006803925.1,6750001,7500000,7194514,31,6.0,6.0,6.0,3.0,1.0,1.0,0.8667,0.3556,0.4667,1.0605,0.3535,0.3535,-0.6575,0.015,0.8198
NW_006803925.1,7500001,8250000,7954963,39,4.0,4.0,4.0,1.0,1.0,1.0,0.2,0.2,0.3556,0.3535,0.3535,0.3535,-1.1117,-1.1117,0.015
NW_006803925.1,8250001,9000000,8558885,38,7.0,7.0,7.0,5.0,1.0,1.0,1.6889,0.4667,0.4667,1.7674,0.3535,0.3535,-0.1782,0.8198,0.8198
NW_006803925.1,9000001,9750000,9398367,35,7.0,7.0,7.0,2.0,1.0,3.0,0.7333,0.2,1.2,0.707,0.3535,1.0605,0.1203,-1.1117,0.4734
NW_006803925.1,9750001,10500000,10106003,38,7.0,7.0,7.0,3.0,1.0,3.0,1.0889,0.3556,0.8667,1.0605,0.3535,1.0605,0.0965,0.015,-0.6575
NW_006803925.1,10500001,11250000,10869094,36,3.0,3.0,3.0,1.0,1.0,1.0,0.5556,0.5556,0.3556,0.3535,0.3535,0.3535,1.4636,1.4636,0.015
NW_006803925.1,11250001,12000000,11657791,30,5.0,5.0,5.0,2.0,1.0,4.0,0.4,0.2,1.3778,0.707,0.3535,1.4139,-1.4009,-1.1117,-0.0982
NW_006803925.1,12000001,12750000,12364130,38,7.0,7.0,7.0,2.0,2.0,3.0,0.6667,1.0667,1.0889,0.707,0.707,1.0605,-0.1839,1.6415,0.0965
NW_006803925.1,12750001,13500000,13160526,34,3.0,3.0,3.0,1.0,1.0,1.0,0.2,0.2,0.4667,0.3535,0.3535,0.3535,-1.1117,-1.1117,0.8198
NW_006803925.1,13500001,14250000,13892420,36,7.0,7.0,7.0,3.0,2.0,2.0,1.0889,0.6667,0.6667,1.0605,0.707,0.707,0.0965,-0.1839,-0.1839
NW_006803926.1,1,750000,347923,37,5.0,5.0,5.0,1.0,0.0,2.0,0.3556,0.0,0.8889,0.3535,0.0,0.707,0.015,nan,0.8302
NW_006803926.1,1500001,2250000,1897881,33,2.0,2.0,2.0,1.0,0.0,1.0,0.2,0.0,0.3556,0.3535,0.0,0.3535,-1.1117,nan,0.015
NW_006803926.1,2250001,3000000,2569724,33,5.0,5.0,5.0,0.0,1.0,3.0,0.0,0.4667,0.6,0.0,0.3535,1.0605,nan,0.8198,-1.5622
NW_006803926.1,3750001,4500000,4043873,32,3.0,3.0,3.0,1.0,0.0,1.0,0.2,0.0,0.5333,0.3535,0.0,0.3535,-1.1117,nan,1.3027
NW_006803926.1,4500001,5250000,4854847,37,7.0,7.0,7.0,0.0,2.0,3.0,0.0,0.4,0.8667,0.0,0.707,1.0605,nan,-1.4009,-0.6575
NW_006803926.1,5250001,6000000,5643137,38,6.0,6.0,6.0,2.0,1.0,2.0,0.6667,0.2,0.8889,0.707,0.3535,0.707,-0.1839,-1.1117,0.8302
NW_006803926.1,6000001,6750000,6399974,47,4.0,4.0,4.0,1.0,2.0,2.0,0.2,0.5556,0.7333,0.3535,0.707,0.707,-1.1117,-0.691,0.1203
NW_006803926.1,6750001,7500000,7110842,40,7.0,7.0,7.0,2.0,0.0,1.0,0.8222,0.0,0.3556,0.707,0.0,0.3535,0.5259,nan,0.015
NW_006803926.1,8250001,9000000,8618971,37,5.0,5.0,5.0,2.0,1.0,1.0,0.5556,0.5333,0.4667,0.707,0.3535,0.3535,-0.691,1.3027,0.8198
NW_006803926.1,9750001,10500000,10107224,41,9.0,9.0,9.0,1.0,1.0,2.0,0.2,0.2,0.8222,0.3535,0.3535,0.707,-1.1117,-1.1117,0.5259
NW_006803926.1,10500001,11250000,10851957,36,5.0,5.0,5.0,2.0,1.0,0.0,0.9333,0.4667,0.0,0.707,0.3535,0.0,1.033,0.8198,nan
NW_006803926.1,11250001,12000000,11558061,40,7.0,7.0,7.0,2.0,2.0,1.0,0.7333,0.5556,0.5556,0.707,0.707,0.3535,0.1203,-0.691,1.4636
NW_006803926.1,12000001,12750000,12430216,37,5.0,5.0,5.0,2.0,4.0,1.0,0.4,1.6222,0.3556,0.707,1.4139,0.3535,-1.4009,0.5655,0.015
NW_006803926.1,12750001,13500000,13125477,42,7.0,7.0,7.0,3.0,0.0,3.0,0.9333,0.0,1.1778,1.0605,0.0,1.0605,-0.4313,nan,0.398
NW_006803926.1,14250001,15000000,14579100,31,6.0,6.0,6.0,2.0,3.0,1.0,0.4,1.5333,0.5333,0.707,1.0605,0.3535,-1.4009,1.6044,1.3027
NW_006803927.1,1,750000,408926,30,2.0,2.0,2.0,1.0,0.0,1.0,0.3556,0.0,0.4667,0.3535,0.0,0.3535,0.015,nan,0.8198
NW_006803927.1,1500001,2250000,1928288,32,8.0,8.0,8.0,3.0,3.0,3.0,1.1111,1.2,0.9111,1.0605,1.0605,1.0605,0.1719,0.4734,-0.5067
NW_006803927.1,3000001,3750000,3320536,36,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803927.1,3750001,4500000,4169312,48,7.0,7.0,7.0,3.0,1.0,1.0,0.6,0.2,0.2,1.0605,0.3535,0.3535,-1.5622,-1.1117,-1.1117
NW_006803927.1,4500001,5250000,4859542,47,7.0,7.0,7.0,2.0,3.0,0.0,0.6667,0.9333,0.0,0.707,1.0605,0.0,-0.1839,-0.4313,nan
NW_006803927.1,5250001,6000000,5576416,34,2.0,2.0,2.0,2.0,0.0,1.0,0.5556,0.0,0.5333,0.707,0.0,0.3535,-0.691,nan,1.3027
NW_006803927.1,6750001,7500000,7160149,35,2.0,2.0,2.0,1.0,1.0,0.0,0.2,0.3556,0.0,0.3535,0.3535,0.0,-1.1117,0.015,nan
NW_006803927.1,7500001,8250000,7840947,36,4.0,4.0,4.0,0.0,1.0,2.0,0.0,0.2,0.5556,0.0,0.3535,0.707,nan,-1.1117,-0.691
NW_006803927.1,8250001,9000000,8656131,46,10.0,10.0,10.0,4.0,3.0,1.0,1.5778,0.7556,0.4667,1.4139,1.0605,0.3535,0.4449,-1.0345,0.8198
NW_006803927.1,9000001,9750000,9275510,31,6.0,6.0,6.0,2.0,0.0,3.0,0.7333,0.0,0.6,0.707,0.0,1.0605,0.1203,nan,-1.5622
NW_006803927.1,12000001,12750000,12374050,37,9.0,9.0,9.0,3.0,3.0,3.0,0.6,1.2222,1.0222,1.0605,1.0605,1.0605,-1.5622,0.5488,-0.1297
NW_006803927.1,12750001,13500000,13195102,42,8.0,8.0,8.0,3.0,2.0,2.0,1.0222,0.8222,0.6667,1.0605,0.707,0.707,-0.1297,0.5259,-0.1839
NW_006803927.1,13500001,14250000,13918889,33,3.0,3.0,3.0,1.0,0.0,1.0,0.2,0.0,0.4667,0.3535,0.0,0.3535,-1.1117,nan,0.8198
NW_006803927.1,14250001,15000000,14561970,31,4.0,4.0,4.0,2.0,0.0,2.0,0.8889,0.0,0.5556,0.707,0.0,0.707,0.8302,nan,-0.691
NW_006803928.1,1,750000,363167,35,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,nan,0.015,nan
NW_006803928.1,2250001,3000000,2613590,37,12.0,12.0,12.0,5.0,4.0,2.0,2.2,1.2889,0.7111,1.7674,1.4139,0.707,0.9814,-0.3396,0.0189
NW_006803928.1,4500001,5250000,4913692,37,7.0,7.0,7.0,3.0,1.0,3.0,0.6,0.2,0.8667,1.0605,0.3535,1.0605,-1.5622,-1.1117,-0.6575
NW_006803928.1,5250001,6000000,5667584,33,8.0,8.0,8.0,3.0,1.0,4.0,0.7556,0.3556,1.6,1.0605,0.3535,1.4139,-1.0345,0.015,0.5052
NW_006803928.1,8250001,9000000,8628776,41,7.0,7.0,7.0,1.0,4.0,0.0,0.2,0.8,0.0,0.3535,1.4139,0.0,-1.1117,-1.6671,nan
