scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1178031,35,5.0,5.0,5.0,0.0,3.0,2.0,0.0,1.4889,0.8889,0.0,1.0605,0.707,nan,1.4536,0.8302
NW_006803924.1,1500001,2250000,1832306,40,8.0,8.0,8.0,2.0,1.0,3.0,0.4,0.5556,1.0889,0.707,0.3535,1.0605,-1.4009,1.4636,0.0965
NW_006803924.1,2250001,3000000,2647954,46,11.0,11.0,11.0,5.0,2.0,3.0,1.4222,0.6667,1.3556,1.7674,0.707,1.0605,-0.7832,-0.1839,1.0012
NW_006803924.1,3000001,3750000,3390145,36,6.0,6.0,6.0,3.0,1.0,3.0,1.0889,0.2,1.0889,1.0605,0.3535,1.0605,0.0965,-1.1117,0.0965
NW_006803924.1,4500001,5250000,4843442,42,4.0,4.0,4.0,1.0,1.0,2.0,0.3556,0.4667,0.7111,0.3535,0.3535,0.707,0.015,0.8198,0.0189
NW_006803924.1,6000001,6750000,6336879,38,10.0,10.0,10.0,3.0,1.0,2.0,0.9556,0.2,0.7556,1.0605,0.3535,0.707,-0.3559,-1.1117,0.2217
NW_006803924.1,6750001,7500000,7160222,38,10.0,10.0,10.0,2.0,1.0,6.0,0.4,0.4667,2.8222,0.707,0.3535,2.1209,-1.4009,0.8198,1.368
NW_006803924.1,8250001,9000000,8587847,35,11.0,11.0,11.0,3.0,1.0,5.0,0.7556,0.2,1.6,1.0605,0.3535,1.7674,-1.0345,-1.1117,-0.3799
NW_006803924.1,9000001,9750000,9408668,37,13.0,13.0,13.0,1.0,3.0,3.0,0.5333,0.6,0.8667,0.3535,1.0605,1.0605,1.3027,-1.5622,-0.6575
NW_006803924.1,9750001,10500000,10062901,31,7.0,7.0,7.0,1.0,1.0,1.0,0.3556,0.2,0.5333,0.3535,0.3535,0.3535,0.015,-1.1117,1.3027
NW_006803924.1,10500001,11250000,10971791,36,3.0,3.0,3.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,11250001,12000000,11653488,39,5.0,5.0,5.0,2.0,2.0,1.0,0.5556,0.5556,0.2,0.707,0.707,0.3535,-0.691,-0.691,-1.1117
NW_006803924.1,12000001,12750000,12419722,37,5.0,5.0,5.0,2.0,1.0,0.0,0.7333,0.3556,0.0,0.707,0.3535,0.0,0.1203,0.015,nan
NW_006803924.1,12750001,13500000,13119357,35,11.0,11.0,11.0,2.0,3.0,6.0,0.5556,1.2,2.0222,0.707,1.0605,2.1209,-0.691,0.4734,-0.1925
NW_006803924.1,13500001,14250000,13872071,36,5.0,5.0,5.0,1.0,1.0,1.0,0.2,0.5333,0.5333,0.3535,0.3535,0.3535,-1.1117,1.3027,1.3027
NW_006803924.1,14250001,15000000,14607187,42,5.0,5.0,5.0,1.0,1.0,2.0,0.2,0.2,1.0222,0.3535,0.3535,0.707,-1.1117,-1.1117,1.4386
NW_006803924.1,15000001,15750000,15433869,38,7.0,7.0,7.0,2.0,2.0,2.0,0.5556,0.6667,0.8889,0.707,0.707,0.707,-0.691,-0.1839,0.8302
NW_006803924.1,15750001,16500000,16129781,40,8.0,8.0,8.0,1.0,0.0,4.0,0.2,0.0,1.7778,0.3535,0.0,1.4139,-1.1117,nan,0.9879
NW_006803924.1,16500001,17250000,16936917,40,11.0,11.0,11.0,4.0,2.0,2.0,1.1333,0.4,0.5556,1.4139,0.707,0.707,-0.7619,-1.4009,-0.691
NW_006803925.1,1,750000,375035,30,7.0,7.0,7.0,1.0,3.0,1.0,0.3556,1.0889,0.3556,0.3535,1.0605,0.3535,0.015,0.0965,0.015
NW_006803925.1,2250001,3000000,2606029,34,3.0,3.0,3.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,3000001,3750000,3349097,38,4.0,4.0,4.0,0.0,2.0,1.0,0.0,0.8889,0.3556,0.0,0.707,0.3535,nan,0.8302,0.015
