scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1172304,38,5.0,5.0,5.0,0.0,2.0,2.0,0.0,1.0,0.7111,0.0,0.707,0.707,nan,1.3372,0.0189
NW_006803924.1,1500001,2250000,1829093,43,6.0,6.0,6.0,2.0,0.0,3.0,0.4,0.0,1.0889,0.707,0.0,1.0605,-1.4009,nan,0.0965
NW_006803924.1,2250001,3000000,2662711,48,10.0,10.0,10.0,2.0,2.0,4.0,0.5556,0.4,1.4444,0.707,0.707,1.4139,-0.691,-1.4009,0.0828
NW_006803924.1,3000001,3750000,3396123,34,5.0,5.0,5.0,2.0,2.0,1.0,0.8889,0.6667,0.3556,0.707,0.707,0.3535,0.8302,-0.1839,0.015
NW_006803924.1,4500001,5250000,4844193,42,4.0,4.0,4.0,1.0,1.0,2.0,0.3556,0.4667,0.9111,0.3535,0.3535,0.707,0.015,0.8198,0.9316
NW_006803924.1,6000001,6750000,6338927,39,8.0,8.0,8.0,3.0,1.0,1.0,0.6,0.5556,0.3556,1.0605,0.3535,0.3535,-1.5622,1.4636,0.015
NW_006803924.1,6750001,7500000,7145255,37,7.0,7.0,7.0,1.0,1.0,5.0,0.2,0.4667,1.8444,0.3535,0.3535,1.7674,-1.1117,0.8198,0.1747
NW_006803924.1,8250001,9000000,8604094,38,9.0,9.0,9.0,3.0,2.0,3.0,0.7556,0.5556,1.1111,1.0605,0.707,1.0605,-1.0345,-0.691,0.1719
NW_006803924.1,9000001,9750000,9406008,36,6.0,6.0,6.0,1.0,1.0,3.0,0.5333,0.2,0.9333,0.3535,0.3535,1.0605,1.3027,-1.1117,-0.4313
NW_006803924.1,9750001,10500000,10074623,36,7.0,7.0,7.0,0.0,1.0,2.0,0.0,0.4667,0.7111,0.0,0.3535,0.707,nan,0.8198,0.0189
NW_006803924.1,10500001,11250000,10978293,34,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,11250001,12000000,11668525,38,2.0,2.0,2.0,1.0,1.0,1.0,0.2,0.2,0.3556,0.3535,0.3535,0.3535,-1.1117,-1.1117,0.015
NW_006803924.1,12000001,12750000,12401477,36,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,12750001,13500000,13123240,35,6.0,6.0,6.0,0.0,3.0,2.0,0.0,0.9556,1.0222,0.0,1.0605,0.707,nan,-0.3559,1.4386
NW_006803924.1,13500001,14250000,13864094,38,4.0,4.0,4.0,0.0,1.0,3.0,0.0,0.5333,0.7556,0.0,0.3535,1.0605,nan,1.3027,-1.0345
NW_006803924.1,14250001,15000000,14611305,42,4.0,4.0,4.0,0.0,2.0,1.0,0.0,0.4,0.4667,0.0,0.707,0.3535,nan,-1.4009,0.8198
NW_006803924.1,15000001,15750000,15422211,40,5.0,5.0,5.0,2.0,1.0,1.0,0.5556,0.2,0.3556,0.707,0.3535,0.3535,-0.691,-1.1117,0.015
NW_006803924.1,15750001,16500000,16130318,39,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803924.1,16500001,17250000,16913772,43,8.0,8.0,8.0,4.0,2.0,2.0,1.1333,0.4,0.4,1.4139,0.707,0.707,-0.7619,-1.4009,-1.4009
NW_006803925.1,2250001,3000000,2603119,33,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,3000001,3750000,3365305,40,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803925.1,4500001,5250000,4855498,33,4.0,4.0,4.0,1.0,1.0,2.0,0.4667,0.2,1.0,0.3535,0.3535,0.707,0.8198,-1.1117,1.3372
NW_006803925.1,7500001,8250000,7956924,41,5.0,5.0,5.0,2.0,1.0,2.0,0.7333,0.3556,0.7111,0.707,0.3535,0.707,0.1203,0.015,0.0189
NW_006803925.1,8250001,9000000,8574122,39,9.0,9.0,9.0,6.0,1.0,2.0,1.8889,0.5556,0.7333,2.1209,0.3535,0.707,-0.4526,1.4636,0.1203
NW_006803925.1,9000001,9750000,9404195,37,6.0,6.0,6.0,2.0,1.0,1.0,0.7333,0.2,0.4667,0.707,0.3535,0.3535,0.1203,-1.1117,0.8198
NW_006803925.1,9750001,10500000,10101061,44,8.0,8.0,8.0,3.0,1.0,3.0,1.0889,0.5333,1.0889,1.0605,0.3535,1.0605,0.0965,1.3027,0.0965
NW_006803925.1,10500001,11250000,10859621,36,2.0,2.0,2.0,1.0,1.0,0.0,0.5556,0.2,0.0,0.3535,0.3535,0.0,1.4636,-1.1117,nan
NW_006803925.1,11250001,12000000,11658762,31,2.0,2.0,2.0,1.0,1.0,1.0,0.2,0.3556,0.3556,0.3535,0.3535,0.3535,-1.1117,0.015,0.015
NW_006803925.1,12000001,12750000,12383913,35,5.0,5.0,5.0,3.0,1.0,1.0,0.8667,0.3556,0.3556,1.0605,0.3535,0.3535,-0.6575,0.015,0.015
NW_006803925.1,12750001,13500000,13172888,34,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803925.1,13500001,14250000,13923568,40,8.0,8.0,8.0,4.0,1.0,2.0,1.2889,0.2,0.7333,1.4139,0.3535,0.707,-0.3396,-1.1117,0.1203
NW_006803925.1,15000001,15750000,15396622,30,5.0,5.0,5.0,1.0,2.0,3.0,0.2,0.8889,1.2444,0.3535,0.707,1.0605,-1.1117,0.8302,0.6242
NW_006803926.1,1,750000,357799,42,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.7333,0.0,0.0,0.707,nan,nan,0.1203
NW_006803926.1,1500001,2250000,1910386,31,7.0,7.0,7.0,2.0,2.0,1.0,0.8222,0.8222,0.2,0.707,0.707,0.3535,0.5259,0.5259,-1.1117
NW_006803926.1,2250001,3000000,2576249,31,4.0,4.0,4.0,1.0,2.0,2.0,0.2,1.0,0.4,0.3535,0.707,0.707,-1.1117,1.3372,-1.4009
NW_006803926.1,3000001,3750000,3247760,30,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803926.1,3750001,4500000,4041716,33,4.0,4.0,4.0,1.0,0.0,1.0,0.2,0.0,0.4667,0.3535,0.0,0.3535,-1.1117,nan,0.8198
NW_006803926.1,4500001,5250000,4851666,39,7.0,7.0,7.0,0.0,2.0,0.0,0.0,0.9333,0.0,0.0,0.707,0.0,nan,1.033,nan
NW_006803926.1,5250001,6000000,5639452,38,4.0,4.0,4.0,2.0,1.0,2.0,0.6667,0.2,0.7333,0.707,0.3535,0.707,-0.1839,-1.1117,0.1203
NW_006803926.1,6000001,6750000,6366267,51,8.0,8.0,8.0,1.0,3.0,3.0,0.2,0.9333,1.0889,0.3535,1.0605,1.0605,-1.1117,-0.4313,0.0965
NW_006803926.1,6750001,7500000,7106774,46,6.0,6.0,6.0,1.0,0.0,2.0,0.4667,0.0,0.7111,0.3535,0.0,0.707,0.8198,nan,0.0189
NW_006803926.1,8250001,9000000,8623932,38,4.0,4.0,4.0,2.0,0.0,2.0,0.5556,0.0,0.7111,0.707,0.0,0.707,-0.691,nan,0.0189
NW_006803926.1,9750001,10500000,10100815,42,7.0,7.0,7.0,1.0,2.0,2.0,0.2,0.6667,0.8889,0.3535,0.707,0.707,-1.1117,-0.1839,0.8302
NW_006803926.1,10500001,11250000,10861277,38,7.0,7.0,7.0,2.0,4.0,0.0,1.0222,1.3778,0.0,0.707,1.4139,0.0,1.4386,-0.0982,nan
