scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1183020,32,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.1111,0.0,0.0,0.707,0.0,nan,1.8443,nan
NW_006803924.1,1500001,2250000,1833183,36,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,2250001,3000000,2650779,48,8.0,8.0,8.0,2.0,2.0,1.0,0.6667,0.7111,0.3556,0.707,0.707,0.3535,-0.1839,0.0189,0.015
NW_006803924.1,3000001,3750000,3394580,34,2.0,2.0,2.0,1.0,1.0,0.0,0.5556,0.5333,0.0,0.3535,0.3535,0.0,1.4636,1.3027,nan
NW_006803924.1,4500001,5250000,4834335,40,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803924.1,6000001,6750000,6333328,36,3.0,3.0,3.0,2.0,1.0,0.0,0.4,0.4667,0.0,0.707,0.3535,0.0,-1.4009,0.8198,nan
NW_006803924.1,6750001,7500000,7164003,35,3.0,3.0,3.0,1.0,0.0,2.0,0.2,0.0,0.5556,0.3535,0.0,0.707,-1.1117,nan,-0.691
NW_006803924.1,8250001,9000000,8584839,32,2.0,2.0,2.0,1.0,1.0,0.0,0.3556,0.3556,0.0,0.3535,0.3535,0.0,0.015,0.015,nan
NW_006803924.1,9000001,9750000,9416636,32,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803924.1,9750001,10500000,10061596,32,1.0,1.0,1.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,0.0,0.015,nan,nan
NW_006803924.1,10500001,11250000,10961610,34,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,11250001,12000000,11670534,40,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,12000001,12750000,12411243,35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
