scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1190610,33,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0889,0.0,0.0,0.707,0.0,nan,1.7429,nan
NW_006803924.1,1500001,2250000,1831039,38,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,nan,0.8198,nan
NW_006803924.1,2250001,3000000,2660326,49,6.0,6.0,6.0,1.0,1.0,4.0,0.2,0.3556,1.6222,0.3535,0.3535,1.4139,-1.1117,0.015,0.5655
NW_006803924.1,3000001,3750000,3402599,35,2.0,2.0,2.0,1.0,0.0,1.0,0.3556,0.0,0.5333,0.3535,0.0,0.3535,0.015,nan,1.3027
NW_006803924.1,4500001,5250000,4841753,39,1.0,1.0,1.0,1.0,1.0,0.0,0.3556,0.4667,0.0,0.3535,0.3535,0.0,0.015,0.8198,nan
NW_006803924.1,6000001,6750000,6344815,40,4.0,4.0,4.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,6750001,7500000,7162791,36,4.0,4.0,4.0,1.0,0.0,2.0,0.2,0.0,1.0667,0.3535,0.0,0.707,-1.1117,nan,1.6415
NW_006803924.1,8250001,9000000,8598853,35,4.0,4.0,4.0,1.0,1.0,2.0,0.2,0.3556,0.8889,0.3535,0.3535,0.707,-1.1117,0.015,0.8302
NW_006803924.1,9000001,9750000,9406109,34,4.0,4.0,4.0,1.0,1.0,1.0,0.5333,0.2,0.5556,0.3535,0.3535,0.3535,1.3027,-1.1117,1.4636
NW_006803924.1,9750001,10500000,10066115,32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,10500001,11250000,10968343,35,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,11250001,12000000,11674953,40,3.0,3.0,3.0,1.0,1.0,1.0,0.2,0.2,0.2,0.3535,0.3535,0.3535,-1.1117,-1.1117,-1.1117
NW_006803924.1,12000001,12750000,12421129,33,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,12750001,13500000,13134773,35,4.0,4.0,4.0,1.0,1.0,2.0,0.3556,0.4667,0.7556,0.3535,0.3535,0.707,0.015,0.8198,0.2217
NW_006803924.1,13500001,14250000,13869061,40,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5556,0.0,0.0,0.3535,0.0,nan,1.4636,nan
NW_006803924.1,14250001,15000000,14620672,42,3.0,3.0,3.0,1.0,2.0,0.0,0.5333,1.0222,0.0,0.3535,0.707,0.0,1.3027,1.4386,nan
NW_006803924.1,15000001,15750000,15425015,37,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.707,nan,nan,1.3372
NW_006803924.1,15750001,16500000,16148707,36,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,nan,nan,1.3027
NW_006803924.1,16500001,17250000,16922776,39,3.0,3.0,3.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,0.0,0.0,1.3027,nan,nan
NW_006803925.1,1500001,2250000,1898997,30,2.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,2250001,3000000,2598554,33,2.0,2.0,2.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803925.1,3000001,3750000,3357248,40,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.8222,0.0,0.0,0.707,0.0,nan,0.5259,nan
NW_006803925.1,4500001,5250000,4852486,31,1.0,1.0,1.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803925.1,5250001,6000000,5624082,31,2.0,2.0,2.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,0.0,0.015,nan,nan
NW_006803925.1,6750001,7500000,7182958,30,2.0,2.0,2.0,1.0,1.0,0.0,0.4667,0.5556,0.0,0.3535,0.3535,0.0,0.8198,1.4636,nan
NW_006803925.1,7500001,8250000,7935858,36,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.7333,0.0,0.0,0.707,nan,nan,0.1203
NW_006803925.1,8250001,9000000,8559995,36,3.0,3.0,3.0,2.0,1.0,0.0,0.4,0.5556,0.0,0.707,0.3535,0.0,-1.4009,1.4636,nan
NW_006803925.1,9000001,9750000,9398227,34,4.0,4.0,4.0,2.0,0.0,3.0,0.7333,0.0,1.2667,0.707,0.0,1.0605,0.1203,nan,0.6996
NW_006803925.1,9750001,10500000,10107328,37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803925.1,10500001,11250000,10852828,35,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,nan,0.8198,nan
NW_006803925.1,12000001,12750000,12364889,35,1.0,1.0,1.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803925.1,12750001,13500000,13153916,34,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803925.1,13500001,14250000,13894699,35,4.0,4.0,4.0,2.0,1.0,1.0,0.8889,0.5333,0.5333,0.707,0.3535,0.3535,0.8302,1.3027,1.3027
NW_006803925.1,15000001,15750000,15387861,30,4.0,4.0,4.0,2.0,1.0,2.0,0.5556,0.2,0.9333,0.707,0.3535,0.707,-0.691,-1.1117,1.033
NW_006803926.1,1,750000,359557,38,3.0,3.0,3.0,1.0,0.0,1.0,0.3556,0.0,0.2,0.3535,0.0,0.3535,0.015,nan,-1.1117
NW_006803926.1,1500001,2250000,1917754,31,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803926.1,2250001,3000000,2578014,34,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803926.1,3750001,4500000,4055577,33,2.0,2.0,2.0,1.0,0.0,1.0,0.2,0.0,0.5333,0.3535,0.0,0.3535,-1.1117,nan,1.3027
NW_006803926.1,4500001,5250000,4850822,37,4.0,4.0,4.0,0.0,1.0,2.0,0.0,0.5333,0.7333,0.0,0.3535,0.707,nan,1.3027,0.1203
NW_006803926.1,5250001,6000000,5643179,38,4.0,4.0,4.0,2.0,0.0,2.0,0.4,0.0,1.0889,0.707,0.0,0.707,-1.4009,nan,1.7429
NW_006803926.1,6000001,6750000,6407031,49,4.0,4.0,4.0,1.0,1.0,2.0,0.2,0.2,0.7556,0.3535,0.3535,0.707,-1.1117,-1.1117,0.2217
NW_006803926.1,6750001,7500000,7118627,42,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803926.1,8250001,9000000,8627533,35,3.0,3.0,3.0,1.0,1.0,1.0,0.2,0.5333,0.5556,0.3535,0.3535,0.3535,-1.1117,1.3027,1.4636
NW_006803926.1,9000001,9750000,9376082,31,2.0,2.0,2.0,1.0,0.0,1.0,0.3556,0.0,0.2,0.3535,0.0,0.3535,0.015,nan,-1.1117
NW_006803926.1,9750001,10500000,10121360,40,6.0,6.0,6.0,1.0,1.0,2.0,0.2,0.3556,0.7556,0.3535,0.3535,0.707,-1.1117,0.015,0.2217
NW_006803926.1,10500001,11250000,10852417,37,3.0,3.0,3.0,1.0,1.0,1.0,0.4667,0.2,0.2,0.3535,0.3535,0.3535,0.8198,-1.1117,-1.1117
NW_006803926.1,11250001,12000000,11576441,37,1.0,1.0,1.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,0.0,0.0,1.3027,nan,nan
NW_006803926.1,12000001,12750000,12412099,39,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.5333,0.2,0.0,0.3535,0.3535,nan,1.3027,-1.1117
NW_006803926.1,12750001,13500000,13150005,42,3.0,3.0,3.0,1.0,0.0,1.0,0.5333,0.0,0.3556,0.3535,0.0,0.3535,1.3027,nan,0.015
NW_006803927.1,1500001,2250000,1935507,31,4.0,4.0,4.0,2.0,1.0,1.0,0.9111,0.3556,0.5333,0.707,0.3535,0.3535,0.9316,0.015,1.3027
NW_006803927.1,3000001,3750000,3338714,36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803927.1,3750001,4500000,4186667,46,5.0,5.0,5.0,3.0,0.0,2.0,0.6,0.0,0.7333,1.0605,0.0,0.707,-1.5622,nan,0.1203
NW_006803927.1,4500001,5250000,4867339,48,4.0,4.0,4.0,1.0,2.0,0.0,0.2,0.4,0.0,0.3535,0.707,0.0,-1.1117,-1.4009,nan
NW_006803927.1,5250001,6000000,5598623,33,1.0,1.0,1.0,1.0,0.0,1.0,0.3556,0.0,0.5333,0.3535,0.0,0.3535,0.015,nan,1.3027
NW_006803927.1,6000001,6750000,6397122,31,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,nan,nan,0.8198
NW_006803927.1,6750001,7500000,7160149,35,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,0.0,nan,1.3027,nan
NW_006803927.1,7500001,8250000,7836383,32,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803927.1,8250001,9000000,8651062,46,3.0,3.0,3.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803927.1,9000001,9750000,9297622,31,2.0,2.0,2.0,1.0,0.0,1.0,0.5333,0.0,0.3556,0.3535,0.0,0.3535,1.3027,nan,0.015
