scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1179848,35,5.0,5.0,5.0,0.0,3.0,1.0,0.0,1.2667,0.3556,0.0,1.0605,0.3535,nan,0.6996,0.015
NW_006803924.1,1500001,2250000,1840759,41,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5556,0.4667,0.0,0.3535,0.3535,nan,1.4636,0.8198
NW_006803924.1,2250001,3000000,2666266,47,7.0,7.0,7.0,1.0,1.0,4.0,0.3556,0.5333,1.7333,0.3535,0.3535,1.4139,0.015,1.3027,0.8673
NW_006803924.1,3000001,3750000,3404280,35,2.0,2.0,2.0,1.0,0.0,1.0,0.2,0.0,0.5333,0.3535,0.0,0.3535,-1.1117,nan,1.3027
NW_006803924.1,4500001,5250000,4839545,40,4.0,4.0,4.0,1.0,2.0,1.0,0.3556,0.7333,0.5556,0.3535,0.707,0.3535,0.015,0.1203,1.4636
NW_006803924.1,6000001,6750000,6353368,41,5.0,5.0,5.0,1.0,0.0,1.0,0.2,0.0,0.5333,0.3535,0.0,0.3535,-1.1117,nan,1.3027
NW_006803924.1,6750001,7500000,7152173,38,9.0,9.0,9.0,2.0,2.0,4.0,0.4,1.0889,1.8889,0.707,0.707,1.4139,-1.4009,1.7429,1.2896
NW_006803924.1,8250001,9000000,8580435,36,8.0,8.0,8.0,2.0,1.0,3.0,0.4,0.2,0.9111,0.707,0.3535,1.0605,-1.4009,-1.1117,-0.5067
NW_006803924.1,9000001,9750000,9421471,33,5.0,5.0,5.0,1.0,1.0,1.0,0.5333,0.4667,0.4667,0.3535,0.3535,0.3535,1.3027,0.8198,0.8198
NW_006803924.1,9750001,10500000,10068829,34,4.0,4.0,4.0,1.0,1.0,1.0,0.3556,0.4667,0.5556,0.3535,0.3535,0.3535,0.015,0.8198,1.4636
NW_006803924.1,10500001,11250000,10964602,37,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.0,0.707,nan,nan,-1.4009
NW_006803924.1,11250001,12000000,11655912,39,5.0,5.0,5.0,1.0,0.0,2.0,0.2,0.0,0.4,0.3535,0.0,0.707,-1.1117,nan,-1.4009
NW_006803924.1,12000001,12750000,12409565,34,3.0,3.0,3.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803924.1,12750001,13500000,13138363,34,7.0,7.0,7.0,1.0,2.0,2.0,0.3556,1.0,0.9111,0.3535,0.707,0.707,0.015,1.3372,0.9316
NW_006803924.1,13500001,14250000,13872857,39,3.0,3.0,3.0,1.0,0.0,2.0,0.2,0.0,0.8889,0.3535,0.0,0.707,-1.1117,nan,0.8302
NW_006803924.1,14250001,15000000,14612826,42,3.0,3.0,3.0,0.0,1.0,2.0,0.0,0.3556,0.5556,0.0,0.3535,0.707,nan,0.015,-0.691
NW_006803924.1,15000001,15750000,15423886,38,2.0,2.0,2.0,1.0,0.0,1.0,0.2,0.0,0.5333,0.3535,0.0,0.3535,-1.1117,nan,1.3027
NW_006803924.1,15750001,16500000,16121578,40,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,nan,nan,0.8198
NW_006803924.1,16500001,17250000,16901640,39,8.0,8.0,8.0,2.0,2.0,1.0,0.7333,0.4,0.3556,0.707,0.707,0.3535,0.1203,-1.4009,0.015
NW_006803925.1,2250001,3000000,2609976,36,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,3000001,3750000,3354605,38,2.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,4500001,5250000,4859183,33,3.0,3.0,3.0,1.0,0.0,1.0,0.4667,0.0,0.5333,0.3535,0.0,0.3535,0.8198,nan,1.3027
NW_006803925.1,5250001,6000000,5624217,31,5.0,5.0,5.0,1.0,1.0,1.0,0.3556,0.2,0.2,0.3535,0.3535,0.3535,0.015,-1.1117,-1.1117
NW_006803925.1,6750001,7500000,7182958,30,6.0,6.0,6.0,3.0,1.0,1.0,0.8667,0.5333,0.4667,1.0605,0.3535,0.3535,-0.6575,1.3027,0.8198
NW_006803925.1,7500001,8250000,7952050,40,4.0,4.0,4.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803925.1,8250001,9000000,8592481,40,8.0,8.0,8.0,4.0,1.0,2.0,1.4889,0.3556,1.0,1.4139,0.3535,0.707,0.2035,0.015,1.3372
NW_006803925.1,9000001,9750000,9388742,34,6.0,6.0,6.0,3.0,1.0,2.0,1.0889,0.2,0.5556,1.0605,0.3535,0.707,0.0965,-1.1117,-0.691
NW_006803925.1,9750001,10500000,10106318,40,4.0,4.0,4.0,1.0,0.0,2.0,0.3556,0.0,0.7333,0.3535,0.0,0.707,0.015,nan,0.1203
NW_006803925.1,10500001,11250000,10859621,36,4.0,4.0,4.0,1.0,2.0,1.0,0.5556,0.9333,0.3556,0.3535,0.707,0.3535,1.4636,1.033,0.015
NW_006803925.1,12000001,12750000,12382323,39,9.0,9.0,9.0,3.0,4.0,2.0,1.2222,1.5556,0.5556,1.0605,1.4139,0.707,0.5488,0.3845,-0.691
NW_006803925.1,12750001,13500000,13168377,37,2.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,13500001,14250000,13905890,41,3.0,3.0,3.0,1.0,0.0,2.0,0.5333,0.0,0.4,0.3535,0.0,0.707,1.3027,nan,-1.4009
