scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1183234,37,5.0,5.0,5.0,0.0,2.0,2.0,0.0,0.8889,0.7111,0.0,0.707,0.707,nan,0.8302,0.0189
NW_006803924.1,1500001,2250000,1835459,42,6.0,6.0,6.0,2.0,0.0,2.0,0.4,0.0,0.7556,0.707,0.0,0.707,-1.4009,nan,0.2217
NW_006803924.1,2250001,3000000,2655676,45,10.0,10.0,10.0,2.0,3.0,3.0,0.5556,0.7556,0.9333,0.707,1.0605,1.0605,-0.691,-1.0345,-0.4313
NW_006803924.1,3000001,3750000,3401415,34,4.0,4.0,4.0,2.0,2.0,0.0,0.8889,0.6667,0.0,0.707,0.707,0.0,0.8302,-0.1839,nan
NW_006803924.1,4500001,5250000,4844193,42,4.0,4.0,4.0,1.0,1.0,2.0,0.3556,0.3556,0.8222,0.3535,0.3535,0.707,0.015,0.015,0.5259
NW_006803924.1,6000001,6750000,6334570,37,4.0,4.0,4.0,2.0,0.0,0.0,0.4,0.0,0.0,0.707,0.0,0.0,-1.4009,nan,nan
NW_006803924.1,6750001,7500000,7158926,37,7.0,7.0,7.0,1.0,1.0,4.0,0.2,0.3556,0.9556,0.3535,0.3535,1.4139,-1.1117,0.015,-1.2447
NW_006803924.1,8250001,9000000,8602312,33,9.0,9.0,9.0,3.0,2.0,1.0,0.7556,0.5556,0.2,1.0605,0.707,0.3535,-1.0345,-0.691,-1.1117
NW_006803924.1,9000001,9750000,9397626,37,6.0,6.0,6.0,1.0,2.0,2.0,0.5333,0.4,0.7556,0.3535,0.707,0.707,1.3027,-1.4009,0.2217
NW_006803924.1,9750001,10500000,10071417,35,7.0,7.0,7.0,0.0,1.0,2.0,0.0,0.3556,0.6667,0.0,0.3535,0.707,nan,0.015,-0.1839
NW_006803924.1,10500001,11250000,10978293,34,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,11250001,12000000,11662571,40,4.0,4.0,4.0,2.0,2.0,1.0,0.5556,0.4,0.3556,0.707,0.707,0.3535,-0.691,-1.4009,0.015
NW_006803924.1,12000001,12750000,12409454,35,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,12750001,13500000,13135672,35,7.0,7.0,7.0,1.0,4.0,2.0,0.3556,1.4667,1.0889,0.3535,1.4139,0.707,0.015,0.1432,1.7429
NW_006803924.1,13500001,14250000,13849329,36,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.5556,0.2,0.0,0.3535,0.3535,nan,1.4636,-1.1117
NW_006803924.1,14250001,15000000,14627534,42,5.0,5.0,5.0,1.0,3.0,1.0,0.5333,0.6,0.4667,0.3535,1.0605,0.3535,1.3027,-1.5622,0.8198
NW_006803924.1,15000001,15750000,15420504,39,3.0,3.0,3.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803924.1,15750001,16500000,16137574,37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,16500001,17250000,16922718,43,8.0,8.0,8.0,3.0,2.0,1.0,0.9333,0.4,0.2,1.0605,0.707,0.3535,-0.4313,-1.4009,-1.1117
NW_006803925.1,2250001,3000000,2591727,33,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,3000001,3750000,3366168,39,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803925.1,4500001,5250000,4846752,31,4.0,4.0,4.0,1.0,1.0,2.0,0.4667,0.2,0.5556,0.3535,0.3535,0.707,0.8198,-1.1117,-0.691
