scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1184783,33,4.0,4.0,4.0,1.0,1.0,2.0,0.2,0.5333,0.7333,0.3535,0.3535,0.707,-1.1117,1.3027,0.1203
NW_006803924.1,1500001,2250000,1847033,36,4.0,4.0,4.0,2.0,1.0,1.0,0.4,0.2,0.5333,0.707,0.3535,0.3535,-1.4009,-1.1117,1.3027
NW_006803924.1,2250001,3000000,2665433,48,9.0,9.0,9.0,2.0,1.0,1.0,0.6667,0.2,0.2,0.707,0.3535,0.3535,-0.1839,-1.1117,-1.1117
NW_006803924.1,3000001,3750000,3384384,35,4.0,4.0,4.0,2.0,1.0,1.0,1.0889,0.2,0.5333,0.707,0.3535,0.3535,1.7429,-1.1117,1.3027
NW_006803924.1,4500001,5250000,4849009,40,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,nan,nan,0.8198
NW_006803924.1,6000001,6750000,6325882,37,8.0,8.0,8.0,3.0,1.0,2.0,0.6,0.4667,0.8889,1.0605,0.3535,0.707,-1.5622,0.8198,0.8302
NW_006803924.1,6750001,7500000,7163677,40,11.0,11.0,11.0,3.0,2.0,5.0,0.6,0.4,2.2,1.0605,0.707,1.7674,-1.5622,-1.4009,0.9814
NW_006803924.1,8250001,9000000,8610307,35,10.0,10.0,10.0,3.0,1.0,5.0,0.7556,0.2,1.8,1.0605,0.3535,1.7674,-1.0345,-1.1117,0.0739
NW_006803924.1,9000001,9750000,9410593,34,7.0,7.0,7.0,1.0,1.0,1.0,0.5333,0.2,0.2,0.3535,0.3535,0.3535,1.3027,-1.1117,-1.1117
NW_006803924.1,9750001,10500000,10074098,33,3.0,3.0,3.0,1.0,0.0,1.0,0.3556,0.0,0.5556,0.3535,0.0,0.3535,0.015,nan,1.4636
NW_006803924.1,10500001,11250000,10967700,32,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803924.1,11250001,12000000,11652116,36,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,nan,0.015,nan
NW_006803924.1,12000001,12750000,12411243,35,4.0,4.0,4.0,2.0,1.0,0.0,0.7333,0.4667,0.0,0.707,0.3535,0.0,0.1203,0.8198,nan
NW_006803924.1,12750001,13500000,13137035,32,5.0,5.0,5.0,2.0,2.0,1.0,0.7111,1.0,0.4667,0.707,0.707,0.3535,0.0189,1.3372,0.8198
NW_006803924.1,13500001,14250000,13867699,37,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,nan,0.015,nan
NW_006803924.1,14250001,15000000,14599756,38,3.0,3.0,3.0,1.0,1.0,2.0,0.5333,0.3556,0.7111,0.3535,0.3535,0.707,1.3027,0.015,0.0189
NW_006803924.1,15000001,15750000,15434456,37,6.0,6.0,6.0,1.0,2.0,2.0,0.3556,0.8889,0.8889,0.3535,0.707,0.707,0.015,0.8302,0.8302
NW_006803924.1,15750001,16500000,16131463,37,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.5556,0.0,0.0,0.3535,nan,nan,1.4636
NW_006803924.1,16500001,17250000,16908161,39,3.0,3.0,3.0,2.0,1.0,0.0,0.4,0.5556,0.0,0.707,0.3535,0.0,-1.4009,1.4636,nan
NW_006803925.1,3000001,3750000,3347884,37,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.7333,0.0,0.0,0.707,0.0,nan,0.1203,nan
NW_006803925.1,4500001,5250000,4858667,32,6.0,6.0,6.0,1.0,1.0,3.0,0.4667,0.5333,1.0889,0.3535,0.3535,1.0605,0.8198,1.3027,0.0965
NW_006803925.1,6750001,7500000,7199223,30,4.0,4.0,4.0,2.0,1.0,0.0,0.6667,0.5333,0.0,0.707,0.3535,0.0,-0.1839,1.3027,nan
NW_006803925.1,7500001,8250000,7951041,34,6.0,6.0,6.0,2.0,1.0,2.0,0.7333,0.2,0.7333,0.707,0.3535,0.707,0.1203,-1.1117,0.1203
