scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1187347,31,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.1111,0.0,0.0,0.707,0.0,nan,1.8443,nan
NW_006803924.1,1500001,2250000,1829232,37,4.0,4.0,4.0,1.0,1.0,2.0,0.2,0.2,1.0,0.3535,0.3535,0.707,-1.1117,-1.1117,1.3372
NW_006803924.1,2250001,3000000,2666597,49,11.0,11.0,11.0,2.0,1.0,3.0,0.6667,0.2,1.0889,0.707,0.3535,1.0605,-0.1839,-1.1117,0.0965
NW_006803924.1,3000001,3750000,3410769,36,5.0,5.0,5.0,1.0,1.0,3.0,0.5333,0.5333,1.0889,0.3535,0.3535,1.0605,1.3027,1.3027,0.0965
NW_006803924.1,4500001,5250000,4857324,39,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,6000001,6750000,6343079,39,8.0,8.0,8.0,2.0,1.0,3.0,0.4,0.5333,1.0889,0.707,0.3535,1.0605,-1.4009,1.3027,0.0965
NW_006803924.1,6750001,7500000,7160449,38,8.0,8.0,8.0,3.0,2.0,3.0,0.6,0.5556,1.6,1.0605,0.707,1.0605,-1.5622,-0.691,1.8305
NW_006803924.1,8250001,9000000,8602913,36,8.0,8.0,8.0,3.0,2.0,2.0,0.7556,0.8889,0.7111,1.0605,0.707,0.707,-1.0345,0.8302,0.0189
NW_006803924.1,9000001,9750000,9409279,35,5.0,5.0,5.0,1.0,0.0,1.0,0.5333,0.0,0.2,0.3535,0.0,0.3535,1.3027,nan,-1.1117
NW_006803924.1,9750001,10500000,10077688,31,3.0,3.0,3.0,1.0,0.0,1.0,0.3556,0.0,0.5333,0.3535,0.0,0.3535,0.015,nan,1.3027
NW_006803924.1,10500001,11250000,10954175,37,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,11250001,12000000,11674335,39,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803924.1,12000001,12750000,12396748,32,4.0,4.0,4.0,2.0,1.0,1.0,0.7333,0.5556,0.2,0.707,0.3535,0.3535,0.1203,1.4636,-1.1117
NW_006803924.1,12750001,13500000,13149244,33,5.0,5.0,5.0,2.0,2.0,1.0,0.7111,1.0,0.5333,0.707,0.707,0.3535,0.0189,1.3372,1.3027
NW_006803924.1,13500001,14250000,13873130,40,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.3556,0.3556,0.0,0.3535,0.3535,nan,0.015,0.015
NW_006803924.1,14250001,15000000,14603358,43,4.0,4.0,4.0,1.0,2.0,1.0,0.5333,0.7333,0.2,0.3535,0.707,0.3535,1.3027,0.1203,-1.1117
NW_006803924.1,15000001,15750000,15440347,38,5.0,5.0,5.0,0.0,2.0,3.0,0.0,0.5556,1.6,0.0,0.707,1.0605,nan,-0.691,1.8305
NW_006803924.1,15750001,16500000,16151200,35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,16500001,17250000,16922776,39,2.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,1500001,2250000,1896674,31,4.0,4.0,4.0,3.0,2.0,0.0,0.6,0.4,0.0,1.0605,0.707,0.0,-1.5622,-1.4009,nan
NW_006803925.1,2250001,3000000,2609514,34,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,3000001,3750000,3357645,39,4.0,4.0,4.0,0.0,3.0,1.0,0.0,1.0889,0.3556,0.0,1.0605,0.3535,nan,0.0965,0.015
NW_006803925.1,4500001,5250000,4863102,33,2.0,2.0,2.0,1.0,0.0,1.0,0.4667,0.0,0.5556,0.3535,0.0,0.3535,0.8198,nan,1.4636
NW_006803925.1,5250001,6000000,5618552,31,3.0,3.0,3.0,1.0,0.0,2.0,0.3556,0.0,0.8222,0.3535,0.0,0.707,0.015,nan,0.5259
NW_006803925.1,6750001,7500000,7197487,30,5.0,5.0,5.0,3.0,1.0,0.0,0.8667,0.4667,0.0,1.0605,0.3535,0.0,-0.6575,0.8198,nan
NW_006803925.1,7500001,8250000,7938133,34,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.2,0.7333,0.0,0.3535,0.707,nan,-1.1117,0.1203
NW_006803925.1,8250001,9000000,8568525,35,6.0,6.0,6.0,3.0,1.0,2.0,0.6,0.5556,1.0667,1.0605,0.3535,0.707,-1.5622,1.4636,1.6415
NW_006803925.1,9000001,9750000,9397521,34,3.0,3.0,3.0,1.0,1.0,1.0,0.5333,0.2,0.2,0.3535,0.3535,0.3535,1.3027,-1.1117,-1.1117
