scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1195169,36,5.0,5.0,5.0,0.0,2.0,2.0,0.0,0.7333,0.7111,0.0,0.707,0.707,nan,0.1203,0.0189
NW_006803924.1,1500001,2250000,1846471,42,4.0,4.0,4.0,1.0,0.0,2.0,0.2,0.0,0.7556,0.3535,0.0,0.707,-1.1117,nan,0.2217
NW_006803924.1,2250001,3000000,2656198,45,5.0,5.0,5.0,2.0,1.0,2.0,0.5556,0.4667,0.7333,0.707,0.3535,0.707,-0.691,0.8198,0.1203
NW_006803924.1,3000001,3750000,3394058,35,2.0,2.0,2.0,1.0,1.0,0.0,0.3556,0.4667,0.0,0.3535,0.3535,0.0,0.015,0.8198,nan
NW_006803924.1,4500001,5250000,4852429,43,3.0,3.0,3.0,1.0,0.0,1.0,0.3556,0.0,0.3556,0.3535,0.0,0.3535,0.015,nan,0.015
NW_006803924.1,6000001,6750000,6334570,37,4.0,4.0,4.0,2.0,0.0,0.0,0.4,0.0,0.0,0.707,0.0,0.0,-1.4009,nan,nan
NW_006803924.1,6750001,7500000,7158138,38,6.0,6.0,6.0,1.0,1.0,3.0,0.2,0.5333,0.7556,0.3535,0.3535,1.0605,-1.1117,1.3027,-1.0345
NW_006803924.1,8250001,9000000,8591839,36,8.0,8.0,8.0,2.0,1.0,1.0,0.4,0.2,0.3556,0.707,0.3535,0.3535,-1.4009,-1.1117,0.015
NW_006803924.1,9000001,9750000,9403047,37,7.0,7.0,7.0,1.0,3.0,2.0,0.5333,0.8667,0.7556,0.3535,1.0605,0.707,1.3027,-0.6575,0.2217
NW_006803924.1,9750001,10500000,10073674,34,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.4667,0.2,0.0,0.3535,0.3535,nan,0.8198,-1.1117
NW_006803924.1,10500001,11250000,10978823,32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,11250001,12000000,11677459,38,6.0,6.0,6.0,2.0,3.0,2.0,0.5556,0.6,0.5556,0.707,1.0605,0.707,-0.691,-1.5622,-0.691
NW_006803924.1,12000001,12750000,12418717,36,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
