scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,1500001,2250000,1829232,37,6.0,6.0,6.0,1.0,1.0,2.0,0.2,0.2,0.6667,0.3535,0.3535,0.707,-1.1117,-1.1117,-0.1839
NW_006803924.1,2250001,3000000,2661478,47,8.0,8.0,8.0,2.0,1.0,5.0,0.5556,0.3556,2.0222,0.707,0.3535,1.7674,-0.691,0.015,0.5781
NW_006803924.1,3000001,3750000,3415748,34,4.0,4.0,4.0,0.0,2.0,2.0,0.0,0.8222,0.8889,0.0,0.707,0.707,nan,0.5259,0.8302
NW_006803924.1,4500001,5250000,4838669,38,2.0,2.0,2.0,1.0,1.0,1.0,0.3556,0.3556,0.3556,0.3535,0.3535,0.3535,0.015,0.015,0.015
NW_006803924.1,6000001,6750000,6338927,39,8.0,8.0,8.0,2.0,0.0,3.0,0.7556,0.0,1.1111,0.707,0.0,1.0605,0.2217,nan,0.1719
NW_006803924.1,6750001,7500000,7167393,37,5.0,5.0,5.0,1.0,0.0,4.0,0.2,0.0,2.1556,0.3535,0.0,1.4139,-1.1117,nan,2.0137
NW_006803924.1,8250001,9000000,8598716,38,5.0,5.0,5.0,2.0,1.0,1.0,0.4,0.2,0.3556,0.707,0.3535,0.3535,-1.4009,-1.1117,0.015
NW_006803924.1,9000001,9750000,9413431,34,9.0,9.0,9.0,1.0,3.0,2.0,0.5333,0.7556,0.7333,0.3535,1.0605,0.707,1.3027,-1.0345,0.1203
NW_006803924.1,9750001,10500000,10066115,32,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.3556,0.5556,0.0,0.3535,0.3535,nan,0.015,1.4636
NW_006803924.1,10500001,11250000,10953583,35,2.0,2.0,2.0,2.0,0.0,0.0,0.5556,0.0,0.0,0.707,0.0,0.0,-0.691,nan,nan
NW_006803924.1,11250001,12000000,11675281,39,4.0,4.0,4.0,1.0,2.0,2.0,0.2,0.4,0.4,0.3535,0.707,0.707,-1.1117,-1.4009,-1.4009
NW_006803924.1,12000001,12750000,12423877,35,3.0,3.0,3.0,1.0,1.0,0.0,0.2,0.4667,0.0,0.3535,0.3535,0.0,-1.1117,0.8198,nan
NW_006803924.1,12750001,13500000,13127870,36,5.0,5.0,5.0,1.0,2.0,1.0,0.3556,0.7111,0.5556,0.3535,0.707,0.3535,0.015,0.0189,1.4636
NW_006803924.1,13500001,14250000,13872650,37,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,14250001,15000000,14603087,44,2.0,2.0,2.0,1.0,1.0,0.0,0.4667,0.2,0.0,0.3535,0.3535,0.0,0.8198,-1.1117,nan
NW_006803924.1,15000001,15750000,15426303,38,3.0,3.0,3.0,1.0,1.0,1.0,0.2,0.3556,0.5333,0.3535,0.3535,0.3535,-1.1117,0.015,1.3027
NW_006803924.1,15750001,16500000,16155217,37,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,nan,nan,1.3027
NW_006803924.1,16500001,17250000,16914210,37,7.0,7.0,7.0,3.0,0.0,0.0,0.9333,0.0,0.0,1.0605,0.0,0.0,-0.4313,nan,nan
NW_006803925.1,1500001,2250000,1893753,32,4.0,4.0,4.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,2250001,3000000,2619292,35,2.0,2.0,2.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803925.1,3000001,3750000,3357248,40,5.0,5.0,5.0,2.0,1.0,1.0,0.4,0.5333,0.2,0.707,0.3535,0.3535,-1.4009,1.3027,-1.1117
NW_006803925.1,4500001,5250000,4852486,31,6.0,6.0,6.0,1.0,2.0,3.0,0.4667,0.7333,1.5778,0.3535,0.707,1.0605,0.8198,0.1203,1.7551
NW_006803925.1,5250001,6000000,5633463,33,5.0,5.0,5.0,1.0,0.0,2.0,0.2,0.0,0.4,0.3535,0.0,0.707,-1.1117,nan,-1.4009
NW_006803925.1,7500001,8250000,7946181,36,4.0,4.0,4.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803925.1,8250001,9000000,8558511,36,11.0,11.0,11.0,5.0,1.0,4.0,1.6889,0.4667,1.6444,1.7674,0.3535,1.4139,-0.1782,0.8198,0.6259
NW_006803925.1,9000001,9750000,9389839,35,7.0,7.0,7.0,2.0,0.0,4.0,0.7333,0.0,1.4,0.707,0.0,1.4139,0.1203,nan,-0.0379
NW_006803925.1,9750001,10500000,10111791,39,5.0,5.0,5.0,2.0,1.0,2.0,0.5556,0.5556,0.7333,0.707,0.3535,0.707,-0.691,1.4636,0.1203
NW_006803925.1,10500001,11250000,10859194,34,3.0,3.0,3.0,1.0,1.0,1.0,0.5556,0.4667,0.4667,0.3535,0.3535,0.3535,1.4636,0.8198,0.8198
NW_006803925.1,12000001,12750000,12367893,36,5.0,5.0,5.0,2.0,0.0,2.0,1.0222,0.0,0.7333,0.707,0.0,0.707,1.4386,nan,0.1203
NW_006803925.1,12750001,13500000,13148286,33,4.0,4.0,4.0,1.0,0.0,2.0,0.2,0.0,1.0667,0.3535,0.0,0.707,-1.1117,nan,1.6415
NW_006803925.1,13500001,14250000,13912047,36,6.0,6.0,6.0,2.0,1.0,2.0,0.6667,0.3556,0.8889,0.707,0.3535,0.707,-0.1839,0.015,0.8302
NW_006803926.1,1,750000,340873,37,5.0,5.0,5.0,2.0,0.0,1.0,0.9111,0.0,0.5333,0.707,0.0,0.3535,0.9316,nan,1.3027
NW_006803926.1,1500001,2250000,1912192,32,2.0,2.0,2.0,1.0,1.0,1.0,0.2,0.2,0.3556,0.3535,0.3535,0.3535,-1.1117,-1.1117,0.015
NW_006803926.1,2250001,3000000,2576329,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803926.1,3750001,4500000,4061208,32,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.8889,0.0,0.0,0.707,nan,nan,0.8302
NW_006803926.1,4500001,5250000,4854586,37,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.5333,0.2,0.0,0.3535,0.3535,nan,1.3027,-1.1117
NW_006803926.1,5250001,6000000,5636766,36,8.0,8.0,8.0,3.0,0.0,2.0,0.6,0.0,1.0889,1.0605,0.0,0.707,-1.5622,nan,1.7429
NW_006803926.1,6000001,6750000,6392046,48,5.0,5.0,5.0,1.0,0.0,3.0,0.2,0.0,1.1111,0.3535,0.0,1.0605,-1.1117,nan,0.1719
NW_006803926.1,6750001,7500000,7106181,45,8.0,8.0,8.0,2.0,1.0,3.0,0.8222,0.2,1.0667,0.707,0.3535,1.0605,0.5259,-1.1117,0.0211
NW_006803926.1,8250001,9000000,8617967,39,8.0,8.0,8.0,2.0,2.0,3.0,0.6667,0.9111,1.1333,0.707,0.707,1.0605,-0.1839,0.9316,0.2473
NW_006803926.1,9750001,10500000,10111654,41,7.0,7.0,7.0,0.0,1.0,1.0,0.0,0.2,0.5333,0.0,0.3535,0.3535,nan,-1.1117,1.3027
NW_006803926.1,10500001,11250000,10857788,36,3.0,3.0,3.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803926.1,11250001,12000000,11580463,37,5.0,5.0,5.0,1.0,1.0,1.0,0.5333,0.3556,0.5556,0.3535,0.3535,0.3535,1.3027,0.015,1.4636
NW_006803926.1,12000001,12750000,12430921,37,4.0,4.0,4.0,2.0,2.0,1.0,0.4,0.8222,0.2,0.707,0.707,0.3535,-1.4009,0.5259,-1.1117
NW_006803926.1,12750001,13500000,13135818,43,4.0,4.0,4.0,2.0,0.0,1.0,0.7333,0.0,0.3556,0.707,0.0,0.3535,0.1203,nan,0.015
NW_006803926.1,13500001,14250000,13836274,31,5.0,5.0,5.0,1.0,2.0,2.0,0.2,0.5556,0.7333,0.3535,0.707,0.707,-1.1117,-0.691,0.1203
NW_006803926.1,14250001,15000000,14588853,31,3.0,3.0,3.0,1.0,2.0,0.0,0.2,0.6667,0.0,0.3535,0.707,0.0,-1.1117,-0.1839,nan
NW_006803927.1,1,750000,394776,31,3.0,3.0,3.0,2.0,0.0,1.0,0.8889,0.0,0.5333,0.707,0.0,0.3535,0.8302,nan,1.3027
NW_006803927.1,1500001,2250000,1929975,30,6.0,6.0,6.0,3.0,1.0,2.0,1.1111,0.2,0.7333,1.0605,0.3535,0.707,0.1719,-1.1117,0.1203
NW_006803927.1,3000001,3750000,3333247,36,3.0,3.0,3.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803927.1,3750001,4500000,4173333,50,8.0,8.0,8.0,4.0,3.0,1.0,0.8,0.6,0.2,1.4139,1.0605,0.3535,-1.6671,-1.5622,-1.1117
NW_006803927.1,4500001,5250000,4868932,49,3.0,3.0,3.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803927.1,5250001,6000000,5601200,35,2.0,2.0,2.0,2.0,0.0,1.0,0.5556,0.0,0.5333,0.707,0.0,0.3535,-0.691,nan,1.3027
NW_006803927.1,6750001,7500000,7174363,34,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5556,0.0,0.0,0.3535,0.0,nan,1.4636,nan
NW_006803927.1,7500001,8250000,7833151,33,5.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,1.2222,0.0,0.0,1.4139,nan,nan,-0.5206
NW_006803927.1,8250001,9000000,8656131,46,8.0,8.0,8.0,3.0,4.0,1.0,1.2222,1.2222,0.2,1.0605,1.4139,0.3535,0.5488,-0.5206,-1.1117
NW_006803927.1,9000001,9750000,9297622,31,6.0,6.0,6.0,2.0,0.0,5.0,0.7333,0.0,1.1556,0.707,0.0,1.7674,0.1203,nan,-1.3882
NW_006803927.1,9750001,10500000,10112735,32,6.0,6.0,6.0,3.0,2.0,1.0,1.0889,0.4,0.5333,1.0605,0.707,0.3535,0.0965,-1.4009,1.3027
NW_006803927.1,10500001,11250000,10860805,32,3.0,3.0,3.0,1.0,1.0,0.0,0.3556,0.2,0.0,0.3535,0.3535,0.0,0.015,-1.1117,nan
NW_006803927.1,12000001,12750000,12395463,39,7.0,7.0,7.0,4.0,1.0,2.0,1.0667,0.2,0.7111,1.4139,0.3535,0.707,-0.943,-1.1117,0.0189
NW_006803927.1,12750001,13500000,13208767,41,5.0,5.0,5.0,2.0,2.0,1.0,0.5556,0.7333,0.3556,0.707,0.707,0.3535,-0.691,0.1203,0.015
NW_006803927.1,13500001,14250000,13929666,31,2.0,2.0,2.0,1.0,1.0,1.0,0.2,0.5333,0.2,0.3535,0.3535,0.3535,-1.1117,1.3027,-1.1117
NW_006803927.1,14250001,15000000,14571717,31,2.0,2.0,2.0,1.0,0.0,1.0,0.5333,0.0,0.2,0.3535,0.0,0.3535,1.3027,nan,-1.1117
NW_006803928.1,1,750000,375788,35,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,nan,-1.1117,-1.1117
NW_006803928.1,750001,1500000,1093785,32,6.0,6.0,6.0,0.0,2.0,4.0,0.0,0.6667,1.1556,0.0,0.707,1.4139,nan,-0.1839,-0.7016
NW_006803928.1,2250001,3000000,2640108,35,8.0,8.0,8.0,4.0,2.0,1.0,1.3333,0.8889,0.3556,1.4139,0.707,0.3535,-0.2189,0.8302,0.015
NW_006803928.1,3000001,3750000,3386467,31,5.0,5.0,5.0,1.0,1.0,0.0,0.2,0.3556,0.0,0.3535,0.3535,0.0,-1.1117,0.015,nan
NW_006803928.1,4500001,5250000,4897570,34,4.0,4.0,4.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803928.1,5250001,6000000,5682734,33,8.0,8.0,8.0,2.0,2.0,3.0,0.4,1.0,1.2444,0.707,0.707,1.0605,-1.4009,1.3372,0.6242
NW_006803928.1,6750001,7500000,7091994,33,5.0,5.0,5.0,1.0,1.0,1.0,0.3556,0.2,0.3556,0.3535,0.3535,0.3535,0.015,-1.1117,0.015
NW_006803928.1,7500001,8250000,7864296,32,8.0,8.0,8.0,1.0,2.0,2.0,0.2,1.0,1.0889,0.3535,0.707,0.707,-1.1117,1.3372,1.7429
NW_006803928.1,8250001,9000000,8643823,40,9.0,9.0,9.0,2.0,1.0,0.0,0.4,0.2,0.0,0.707,0.3535,0.0,-1.4009,-1.1117,nan
NW_006803928.1,9000001,9750000,9367250,30,3.0,3.0,3.0,1.0,1.0,1.0,0.3556,0.4667,0.2,0.3535,0.3535,0.3535,0.015,0.8198,-1.1117
NW_006803928.1,9750001,10500000,10077246,34,6.0,6.0,6.0,1.0,0.0,2.0,0.2,0.0,0.9111,0.3535,0.0,0.707,-1.1117,nan,0.9316
NW_006803928.1,10500001,11250000,10878896,34,5.0,5.0,5.0,2.0,1.0,1.0,0.6667,0.3556,0.3556,0.707,0.3535,0.3535,-0.1839,0.015,0.015
