scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1183883,35,6.0,6.0,6.0,0.0,2.0,2.0,0.0,0.7333,0.9111,0.0,0.707,0.707,nan,0.1203,0.9316
NW_006803924.1,1500001,2250000,1831489,41,4.0,4.0,4.0,1.0,0.0,2.0,0.2,0.0,0.5556,0.3535,0.0,0.707,-1.1117,nan,-0.691
NW_006803924.1,2250001,3000000,2664836,49,8.0,8.0,8.0,0.0,3.0,2.0,0.0,1.2,0.7333,0.0,1.0605,0.707,nan,0.4734,0.1203
NW_006803924.1,3000001,3750000,3394218,38,6.0,6.0,6.0,1.0,3.0,2.0,0.5333,1.4444,0.5556,0.3535,1.0605,0.707,1.3027,1.3028,-0.691
NW_006803924.1,4500001,5250000,4833391,41,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,nan,-1.1117,-1.1117
NW_006803924.1,6000001,6750000,6344815,40,6.0,6.0,6.0,1.0,1.0,1.0,0.2,0.2,0.3556,0.3535,0.3535,0.3535,-1.1117,-1.1117,0.015
NW_006803924.1,6750001,7500000,7159804,34,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.2,0.5333,0.0,0.3535,0.3535,nan,-1.1117,1.3027
NW_006803924.1,8250001,9000000,8602522,37,5.0,5.0,5.0,1.0,1.0,1.0,0.3556,0.3556,0.3556,0.3535,0.3535,0.3535,0.015,0.015,0.015
NW_006803924.1,9000001,9750000,9395233,35,4.0,4.0,4.0,0.0,2.0,2.0,0.0,0.5556,0.4,0.0,0.707,0.707,nan,-0.691,-1.4009
NW_006803924.1,9750001,10500000,10049081,33,2.0,2.0,2.0,1.0,1.0,0.0,0.3556,0.3556,0.0,0.3535,0.3535,0.0,0.015,0.015,nan
NW_006803924.1,10500001,11250000,10945025,36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,11250001,12000000,11676602,42,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.4,0.2,0.0,0.707,0.3535,nan,-1.4009,-1.1117
NW_006803924.1,12000001,12750000,12412221,38,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,12750001,13500000,13122129,34,5.0,5.0,5.0,0.0,3.0,1.0,0.0,1.2889,0.2,0.0,1.0605,0.3535,nan,0.775,-1.1117
NW_006803924.1,13500001,14250000,13874496,40,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.0,0.707,nan,nan,-1.4009
NW_006803924.1,14250001,15000000,14577819,44,4.0,4.0,4.0,1.0,2.0,2.0,0.5333,0.7556,0.7111,0.3535,0.707,0.707,1.3027,0.2217,0.0189
NW_006803924.1,15000001,15750000,15422211,40,4.0,4.0,4.0,2.0,1.0,0.0,0.5556,0.2,0.0,0.707,0.3535,0.0,-0.691,-1.1117,nan
NW_006803924.1,15750001,16500000,16151142,38,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5556,0.0,0.0,0.3535,nan,nan,1.4636
NW_006803924.1,16500001,17250000,16898117,41,3.0,3.0,3.0,1.0,1.0,2.0,0.2,0.2,0.4,0.3535,0.3535,0.707,-1.1117,-1.1117,-1.4009
NW_006803925.1,1500001,2250000,1904756,32,4.0,4.0,4.0,2.0,0.0,1.0,0.4,0.0,0.2,0.707,0.0,0.3535,-1.4009,nan,-1.1117
NW_006803925.1,2250001,3000000,2616396,35,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803925.1,3000001,3750000,3366004,41,2.0,2.0,2.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803925.1,4500001,5250000,4857547,30,3.0,3.0,3.0,1.0,1.0,1.0,0.4667,0.2,0.3556,0.3535,0.3535,0.3535,0.8198,-1.1117,0.015
NW_006803925.1,5250001,6000000,5616086,30,4.0,4.0,4.0,2.0,1.0,2.0,0.4,0.5556,0.7333,0.707,0.3535,0.707,-1.4009,1.4636,0.1203
NW_006803925.1,6750001,7500000,7182958,30,4.0,4.0,4.0,1.0,1.0,1.0,0.4667,0.4667,0.2,0.3535,0.3535,0.3535,0.8198,0.8198,-1.1117
NW_006803925.1,7500001,8250000,7933370,37,4.0,4.0,4.0,2.0,0.0,2.0,0.7333,0.0,0.7111,0.707,0.0,0.707,0.1203,nan,0.0189
NW_006803925.1,8250001,9000000,8578584,36,2.0,2.0,2.0,2.0,1.0,0.0,0.4,0.2,0.0,0.707,0.3535,0.0,-1.4009,-1.1117,nan
NW_006803925.1,9000001,9750000,9398565,35,3.0,3.0,3.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803925.1,9750001,10500000,10109774,40,5.0,5.0,5.0,2.0,1.0,3.0,0.5556,0.2,0.8667,0.707,0.3535,1.0605,-0.691,-1.1117,-0.6575
NW_006803925.1,10500001,11250000,10849362,36,2.0,2.0,2.0,1.0,1.0,0.0,0.5556,0.5333,0.0,0.3535,0.3535,0.0,1.4636,1.3027,nan
NW_006803925.1,12000001,12750000,12364889,35,3.0,3.0,3.0,1.0,0.0,1.0,0.4667,0.0,0.3556,0.3535,0.0,0.3535,0.8198,nan,0.015
NW_006803925.1,12750001,13500000,13167078,33,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
