scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1178944,34,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0889,0.0,0.0,0.707,0.0,nan,1.7429,nan
NW_006803924.1,1500001,2250000,1836195,40,5.0,5.0,5.0,2.0,0.0,2.0,0.4,0.0,0.4,0.707,0.0,0.707,-1.4009,nan,-1.4009
NW_006803924.1,2250001,3000000,2657863,47,5.0,5.0,5.0,2.0,0.0,1.0,0.6667,0.0,0.2,0.707,0.0,0.3535,-0.1839,nan,-1.1117
NW_006803924.1,3000001,3750000,3402154,36,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,nan,0.8198,nan
NW_006803924.1,4500001,5250000,4830213,42,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,6000001,6750000,6307042,36,6.0,6.0,6.0,3.0,2.0,1.0,0.6,0.7333,0.2,1.0605,0.707,0.3535,-1.5622,0.1203,-1.1117
NW_006803924.1,6750001,7500000,7148233,43,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,nan,-1.1117,-1.1117
NW_006803924.1,8250001,9000000,8599817,35,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.8222,0.0,0.0,0.707,0.0,nan,0.5259,nan
NW_006803924.1,9000001,9750000,9415009,35,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,9750001,10500000,10071488,31,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,10500001,11250000,10955973,38,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,11250001,12000000,11655156,46,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,nan,-1.1117,-1.1117
NW_006803924.1,12000001,12750000,12409978,36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,12750001,13500000,13130507,36,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.4667,0.4667,0.0,0.3535,0.3535,nan,0.8198,0.8198
NW_006803924.1,13500001,14250000,13853472,40,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,14250001,15000000,14615994,41,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,15000001,15750000,15437855,40,3.0,3.0,3.0,1.0,1.0,0.0,0.2,0.3556,0.0,0.3535,0.3535,0.0,-1.1117,0.015,nan
NW_006803924.1,15750001,16500000,16146046,38,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,16500001,17250000,16919227,41,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803925.1,2250001,3000000,2614014,36,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
