scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1165563,33,4.0,4.0,4.0,1.0,1.0,1.0,0.2,0.5556,0.5556,0.3535,0.3535,0.3535,-1.1117,1.4636,1.4636
NW_006803924.1,1500001,2250000,1831598,40,6.0,6.0,6.0,2.0,2.0,1.0,0.7556,1.0889,0.5333,0.707,0.707,0.3535,0.2217,1.7429,1.3027
NW_006803924.1,2250001,3000000,2664836,49,11.0,11.0,11.0,2.0,3.0,3.0,0.6667,1.0222,0.9333,0.707,1.0605,1.0605,-0.1839,-0.1297,-0.4313
NW_006803924.1,3000001,3750000,3394275,36,5.0,5.0,5.0,1.0,2.0,2.0,0.5333,1.0889,0.5556,0.3535,0.707,0.707,1.3027,1.7429,-0.691
NW_006803924.1,4500001,5250000,4839503,40,4.0,4.0,4.0,0.0,1.0,2.0,0.0,0.2,0.7333,0.0,0.3535,0.707,nan,-1.1117,0.1203
NW_006803924.1,6000001,6750000,6353368,41,10.0,10.0,10.0,1.0,1.0,3.0,0.2,0.2,1.0889,0.3535,0.3535,1.0605,-1.1117,-1.1117,0.0965
NW_006803924.1,6750001,7500000,7155769,36,7.0,7.0,7.0,1.0,3.0,2.0,0.2,0.6,1.0667,0.3535,1.0605,0.707,-1.1117,-1.5622,1.6415
NW_006803924.1,8250001,9000000,8593742,38,4.0,4.0,4.0,1.0,0.0,1.0,0.3556,0.0,0.3556,0.3535,0.0,0.3535,0.015,nan,0.015
NW_006803924.1,9000001,9750000,9407787,35,5.0,5.0,5.0,0.0,2.0,1.0,0.0,0.4,0.2,0.0,0.707,0.3535,nan,-1.4009,-1.1117
NW_006803924.1,9750001,10500000,10063349,33,1.0,1.0,1.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,0.0,0.015,nan,nan
NW_006803924.1,10500001,11250000,10955742,36,3.0,3.0,3.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803924.1,11250001,12000000,11676602,42,5.0,5.0,5.0,0.0,3.0,2.0,0.0,0.6,0.5556,0.0,1.0605,0.707,nan,-1.5622,-0.691
NW_006803924.1,12000001,12750000,12413330,36,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,12750001,13500000,13134374,35,6.0,6.0,6.0,0.0,2.0,2.0,0.0,1.0222,0.5556,0.0,0.707,0.707,nan,1.4386,-0.691
NW_006803924.1,13500001,14250000,13870159,40,6.0,6.0,6.0,1.0,1.0,2.0,0.2,0.3556,0.8889,0.3535,0.3535,0.707,-1.1117,0.015,0.8302
NW_006803924.1,14250001,15000000,14581410,42,4.0,4.0,4.0,1.0,0.0,3.0,0.5333,0.0,1.2444,0.3535,0.0,1.0605,1.3027,nan,0.6242
NW_006803924.1,15000001,15750000,15425015,37,5.0,5.0,5.0,2.0,1.0,1.0,0.5556,0.3556,0.5333,0.707,0.3535,0.3535,-0.691,0.015,1.3027
NW_006803924.1,15750001,16500000,16130710,39,5.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,1.4667,0.0,0.0,1.0605,nan,nan,1.3782
NW_006803924.1,16500001,17250000,16908626,41,4.0,4.0,4.0,1.0,1.0,1.0,0.2,0.3556,0.2,0.3535,0.3535,0.3535,-1.1117,0.015,-1.1117
NW_006803925.1,2250001,3000000,2608045,36,2.0,2.0,2.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803925.1,3000001,3750000,3357645,39,5.0,5.0,5.0,2.0,1.0,1.0,0.4,0.2,0.5333,0.707,0.3535,0.3535,-1.4009,-1.1117,1.3027
NW_006803925.1,4500001,5250000,4854564,31,3.0,3.0,3.0,1.0,1.0,1.0,0.4667,0.2,0.5333,0.3535,0.3535,0.3535,0.8198,-1.1117,1.3027
NW_006803925.1,5250001,6000000,5612869,30,3.0,3.0,3.0,2.0,1.0,1.0,0.4,0.5556,0.2,0.707,0.3535,0.3535,-1.4009,1.4636,-1.1117
NW_006803925.1,6750001,7500000,7187397,30,5.0,5.0,5.0,2.0,1.0,1.0,0.6667,0.5333,0.2,0.707,0.3535,0.3535,-0.1839,1.3027,-1.1117
NW_006803925.1,7500001,8250000,7949243,38,5.0,5.0,5.0,2.0,0.0,2.0,0.7333,0.0,0.7111,0.707,0.0,0.707,0.1203,nan,0.0189
NW_006803925.1,8250001,9000000,8571144,39,3.0,3.0,3.0,2.0,2.0,1.0,0.4,0.5556,0.2,0.707,0.707,0.3535,-1.4009,-0.691,-1.1117
NW_006803925.1,9000001,9750000,9404033,36,5.0,5.0,5.0,2.0,0.0,0.0,0.4,0.0,0.0,0.707,0.0,0.0,-1.4009,nan,nan
NW_006803925.1,9750001,10500000,10097787,37,5.0,5.0,5.0,3.0,2.0,2.0,0.9111,0.5556,0.4,1.0605,0.707,0.707,-0.5067,-0.691,-1.4009
NW_006803925.1,10500001,11250000,10857074,36,4.0,4.0,4.0,1.0,1.0,2.0,0.5556,0.4667,0.8222,0.3535,0.3535,0.707,1.4636,0.8198,0.5259
NW_006803925.1,11250001,12000000,11665954,30,4.0,4.0,4.0,1.0,0.0,3.0,0.2,0.0,1.4222,0.3535,0.0,1.0605,-1.1117,nan,1.2274
NW_006803925.1,12000001,12750000,12365068,35,7.0,7.0,7.0,3.0,3.0,2.0,1.2222,1.2889,0.5556,1.0605,1.0605,0.707,0.5488,0.775,-0.691
NW_006803925.1,12750001,13500000,13177520,35,2.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,13500001,14250000,13889333,38,6.0,6.0,6.0,3.0,1.0,2.0,0.9333,0.2,0.7333,1.0605,0.3535,0.707,-0.4313,-1.1117,0.1203
NW_006803925.1,15000001,15750000,15383542,31,5.0,5.0,5.0,2.0,3.0,3.0,0.4,0.9333,1.4444,0.707,1.0605,1.0605,-1.4009,-0.4313,1.3028
NW_006803926.1,1,750000,349386,38,4.0,4.0,4.0,2.0,0.0,2.0,0.7111,0.0,1.0667,0.707,0.0,0.707,0.0189,nan,1.6415
