scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1164789,34,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,nan,0.8198,nan
NW_006803924.1,1500001,2250000,1829898,39,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,2250001,3000000,2651629,46,7.0,7.0,7.0,2.0,1.0,0.0,0.6667,0.2,0.0,0.707,0.3535,0.0,-0.1839,-1.1117,nan
NW_006803924.1,3000001,3750000,3388433,33,1.0,1.0,1.0,1.0,0.0,0.0,0.5556,0.0,0.0,0.3535,0.0,0.0,1.4636,nan,nan
NW_006803924.1,4500001,5250000,4847260,38,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,6000001,6750000,6336879,38,3.0,3.0,3.0,2.0,1.0,0.0,0.4,0.5333,0.0,0.707,0.3535,0.0,-1.4009,1.3027,nan
NW_006803924.1,6750001,7500000,7160767,39,5.0,5.0,5.0,1.0,0.0,2.0,0.2,0.0,0.7111,0.3535,0.0,0.707,-1.1117,nan,0.0189
NW_006803924.1,8250001,9000000,8600851,32,3.0,3.0,3.0,1.0,1.0,0.0,0.3556,0.2,0.0,0.3535,0.3535,0.0,0.015,-1.1117,nan
NW_006803924.1,9000001,9750000,9415845,33,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803924.1,9750001,10500000,10069637,34,1.0,1.0,1.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,0.0,0.015,nan,nan
NW_006803924.1,10500001,11250000,10961610,34,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,11250001,12000000,11649882,37,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.4,0.2,0.0,0.707,0.3535,nan,-1.4009,-1.1117
NW_006803924.1,12000001,12750000,12419994,35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,12750001,13500000,13146192,33,3.0,3.0,3.0,1.0,1.0,1.0,0.3556,0.5333,0.3556,0.3535,0.3535,0.3535,0.015,1.3027,0.015
NW_006803924.1,13500001,14250000,13865249,38,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,14250001,15000000,14603491,40,2.0,2.0,2.0,1.0,2.0,0.0,0.5333,0.5556,0.0,0.3535,0.707,0.0,1.3027,-0.691,nan
NW_006803924.1,15000001,15750000,15431229,36,3.0,3.0,3.0,0.0,1.0,2.0,0.0,0.2,0.8889,0.0,0.3535,0.707,nan,-1.1117,0.8302
NW_006803924.1,15750001,16500000,16123119,39,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0667,0.0,0.0,1.0605,nan,nan,0.0211
NW_006803924.1,16500001,17250000,16922014,39,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803925.1,2250001,3000000,2581734,32,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803925.1,3000001,3750000,3349097,38,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,nan,0.8198,nan
NW_006803925.1,4500001,5250000,4859183,33,1.0,1.0,1.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803925.1,6750001,7500000,7176481,30,2.0,2.0,2.0,1.0,1.0,0.0,0.4667,0.4667,0.0,0.3535,0.3535,0.0,0.8198,0.8198,nan
NW_006803925.1,7500001,8250000,7959099,37,2.0,2.0,2.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803925.1,8250001,9000000,8567029,38,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,9000001,9750000,9404033,36,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803925.1,9750001,10500000,10102522,37,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,10500001,11250000,10870834,34,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.5333,0.3556,0.0,0.3535,0.3535,nan,1.3027,0.015
NW_006803925.1,12000001,12750000,12382323,39,5.0,5.0,5.0,2.0,1.0,0.0,1.0222,0.2,0.0,0.707,0.3535,0.0,1.4386,-1.1117,nan
NW_006803925.1,12750001,13500000,13164457,36,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803925.1,13500001,14250000,13916086,37,2.0,2.0,2.0,1.0,0.0,1.0,0.5333,0.0,0.5333,0.3535,0.0,0.3535,1.3027,nan,1.3027
NW_006803925.1,15000001,15750000,15372553,32,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.7556,0.0,0.0,0.707,0.0,nan,0.2217,nan
NW_006803926.1,1,750000,348866,38,3.0,3.0,3.0,1.0,1.0,0.0,0.3556,0.2,0.0,0.3535,0.3535,0.0,0.015,-1.1117,nan
NW_006803926.1,1500001,2250000,1917172,30,3.0,3.0,3.0,1.0,0.0,1.0,0.3556,0.0,0.2,0.3535,0.0,0.3535,0.015,nan,-1.1117
NW_006803926.1,2250001,3000000,2577819,35,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803926.1,3750001,4500000,4040825,33,4.0,4.0,4.0,1.0,0.0,2.0,0.2,0.0,1.0889,0.3535,0.0,0.707,-1.1117,nan,1.7429
NW_006803926.1,4500001,5250000,4852909,38,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.2,0.5556,0.0,0.3535,0.707,nan,-1.1117,-0.691
NW_006803926.1,5250001,6000000,5637671,38,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.0,0.5556,0.3535,0.0,0.3535,-1.1117,nan,1.4636
NW_006803926.1,6000001,6750000,6388601,49,3.0,3.0,3.0,2.0,0.0,1.0,0.7333,0.0,0.5333,0.707,0.0,0.3535,0.1203,nan,1.3027
NW_006803926.1,6750001,7500000,7119891,39,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803926.1,8250001,9000000,8615997,37,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803926.1,9750001,10500000,10107058,42,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803926.1,10500001,11250000,10841811,36,3.0,3.0,3.0,1.0,1.0,0.0,0.4667,0.2,0.0,0.3535,0.3535,0.0,0.8198,-1.1117,nan
NW_006803926.1,11250001,12000000,11553202,40,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803926.1,12000001,12750000,12421922,33,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803926.1,12750001,13500000,13140253,42,4.0,4.0,4.0,3.0,0.0,1.0,1.0889,0.0,0.2,1.0605,0.0,0.3535,0.0965,nan,-1.1117
NW_006803927.1,1,750000,419037,31,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803927.1,1500001,2250000,1940123,32,3.0,3.0,3.0,1.0,1.0,2.0,0.5556,0.4667,0.7111,0.3535,0.3535,0.707,1.4636,0.8198,0.0189
NW_006803927.1,3000001,3750000,3334648,37,2.0,2.0,2.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803927.1,3750001,4500000,4180971,48,5.0,5.0,5.0,2.0,3.0,0.0,0.6667,1.2222,0.0,0.707,1.0605,0.0,-0.1839,0.5488,nan
NW_006803927.1,4500001,5250000,4866837,47,4.0,4.0,4.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803927.1,5250001,6000000,5555525,40,2.0,2.0,2.0,1.0,0.0,2.0,0.3556,0.0,0.8889,0.3535,0.0,0.707,0.015,nan,0.8302
NW_006803927.1,6750001,7500000,7142752,36,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803927.1,7500001,8250000,7825231,32,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803927.1,8250001,9000000,8651725,47,4.0,4.0,4.0,1.0,0.0,2.0,0.2,0.0,0.4,0.3535,0.0,0.707,-1.1117,nan,-1.4009
NW_006803927.1,9000001,9750000,9294509,31,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803927.1,10500001,11250000,10833213,30,4.0,4.0,4.0,1.0,0.0,1.0,0.4667,0.0,0.5333,0.3535,0.0,0.3535,0.8198,nan,1.3027
NW_006803927.1,12000001,12750000,12397518,37,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803927.1,12750001,13500000,13205590,43,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.7333,0.3556,0.0,0.707,0.3535,nan,0.1203,0.015
NW_006803927.1,13500001,14250000,13911538,33,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,nan,-1.1117,-1.1117
NW_006803927.1,14250001,15000000,14566285,32,4.0,4.0,4.0,3.0,1.0,1.0,1.3556,0.4667,0.2,1.0605,0.3535,0.3535,1.0012,0.8198,-1.1117
NW_006803928.1,1,750000,371292,37,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803928.1,2250001,3000000,2621111,37,6.0,6.0,6.0,2.0,1.0,1.0,1.0,0.2,0.2,0.707,0.3535,0.3535,1.3372,-1.1117,-1.1117
NW_006803928.1,4500001,5250000,4883292,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803928.1,5250001,6000000,5665824,34,4.0,4.0,4.0,1.0,0.0,2.0,0.2,0.0,0.7111,0.3535,0.0,0.707,-1.1117,nan,0.0189
NW_006803928.1,7500001,8250000,7872348,30,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,nan,nan,0.8198
NW_006803928.1,8250001,9000000,8614128,39,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803928.1,9000001,9750000,9369402,30,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803928.1,9750001,10500000,10090863,35,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803928.1,10500001,11250000,10867190,34,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,nan,0.015,nan
NW_006803928.1,11250001,12000000,11575028,35,3.0,3.0,3.0,1.0,1.0,0.0,0.2,0.3556,0.0,0.3535,0.3535,0.0,-1.1117,0.015,nan
NW_006803928.1,12000001,12750000,12334458,32,3.0,3.0,3.0,2.0,1.0,1.0,0.8222,0.3556,0.3556,0.707,0.3535,0.3535,0.5259,0.015,0.015
NW_006803929.1,1,750000,420869,34,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803929.1,750001,1500000,1144553,30,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803929.1,1500001,2250000,1861347,39,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803929.1,6000001,6750000,6425388,35,2.0,2.0,2.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803929.1,9000001,9750000,9338110,40,1.0,1.0,1.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803929.1,9750001,10500000,10088507,35,4.0,4.0,4.0,3.0,0.0,0.0,1.3556,0.0,0.0,1.0605,0.0,0.0,1.0012,nan,nan
NW_006803930.1,1,750000,345050,33,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803930.1,750001,1500000,1163042,45,3.0,3.0,3.0,1.0,1.0,1.0,0.4667,0.4667,0.5556,0.3535,0.3535,0.3535,0.8198,0.8198,1.4636
NW_006803930.1,1500001,2250000,1890050,44,3.0,3.0,3.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,0.0,0.0,1.3027,nan,nan
NW_006803930.1,2250001,3000000,2633170,43,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803930.1,3000001,3750000,3396038,31,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803930.1,3750001,4500000,4149390,39,3.0,3.0,3.0,1.0,1.0,1.0,0.3556,0.5333,0.3556,0.3535,0.3535,0.3535,0.015,1.3027,0.015
NW_006803930.1,4500001,5250000,4895994,32,3.0,3.0,3.0,1.0,1.0,1.0,0.4667,0.5333,0.3556,0.3535,0.3535,0.3535,0.8198,1.3027,0.015
NW_006803930.1,5250001,6000000,5585199,42,3.0,3.0,3.0,1.0,0.0,3.0,0.3556,0.0,1.1111,0.3535,0.0,1.0605,0.015,nan,0.1719
NW_006803930.1,6000001,6750000,6353375,38,3.0,3.0,3.0,1.0,1.0,1.0,0.2,0.2,0.2,0.3535,0.3535,0.3535,-1.1117,-1.1117,-1.1117
NW_006803930.1,6750001,7500000,7160688,37,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803930.1,7500001,8250000,7934418,31,3.0,3.0,3.0,2.0,0.0,1.0,0.9111,0.0,0.3556,0.707,0.0,0.3535,0.9316,nan,0.015
NW_006803930.1,8250001,9000000,8601856,34,3.0,3.0,3.0,1.0,1.0,1.0,0.4667,0.2,0.5333,0.3535,0.3535,0.3535,0.8198,-1.1117,1.3027
NW_006803930.1,10500001,11250000,10851136,33,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,nan,0.8198,nan
NW_006803930.1,11250001,12000000,11616627,37,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803931.1,1,750000,362188,33,3.0,3.0,3.0,1.0,0.0,2.0,0.3556,0.0,0.5556,0.3535,0.0,0.707,0.015,nan,-0.691
NW_006803931.1,1500001,2250000,1861087,42,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803931.1,3000001,3750000,3408597,47,4.0,4.0,4.0,1.0,2.0,1.0,0.3556,0.5556,0.3556,0.3535,0.707,0.3535,0.015,-0.691,0.015
NW_006803931.1,3750001,4500000,4077874,46,4.0,4.0,4.0,3.0,0.0,0.0,0.8667,0.0,0.0,1.0605,0.0,0.0,-0.6575,nan,nan
NW_006803931.1,4500001,5250000,4840437,30,2.0,2.0,2.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,0.0,0.0,1.3027,nan,nan
NW_006803931.1,5250001,6000000,5526864,33,6.0,6.0,6.0,1.0,2.0,1.0,0.3556,0.5556,0.2,0.3535,0.707,0.3535,0.015,-0.691,-1.1117
NW_006803931.1,6000001,6750000,6400048,42,3.0,3.0,3.0,1.0,0.0,1.0,0.2,0.0,0.3556,0.3535,0.0,0.3535,-1.1117,nan,0.015
NW_006803931.1,6750001,7500000,7087131,30,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803931.1,7500001,8250000,7857088,39,4.0,4.0,4.0,1.0,0.0,1.0,0.3556,0.0,0.3556,0.3535,0.0,0.3535,0.015,nan,0.015
NW_006803931.1,8250001,9000000,8615656,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803931.1,9000001,9750000,9357524,32,4.0,4.0,4.0,3.0,1.0,0.0,0.9111,0.2,0.0,1.0605,0.3535,0.0,-0.5067,-1.1117,nan
NW_006803931.1,9750001,10500000,10095193,41,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803931.1,10500001,11250000,10822874,37,4.0,4.0,4.0,1.0,3.0,0.0,0.5333,0.9333,0.0,0.3535,1.0605,0.0,1.3027,-0.4313,nan
NW_006803932.1,1,750000,449565,35,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803932.1,750001,1500000,1146237,31,4.0,4.0,4.0,3.0,0.0,0.0,1.2889,0.0,0.0,1.0605,0.0,0.0,0.775,nan,nan
NW_006803932.1,1500001,2250000,1832410,32,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803932.1,2250001,3000000,2574073,39,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,nan,0.8198,nan
NW_006803932.1,3000001,3750000,3423309,34,2.0,2.0,2.0,1.0,0.0,1.0,0.3556,0.0,0.3556,0.3535,0.0,0.3535,0.015,nan,0.015
NW_006803932.1,3750001,4500000,4160558,43,3.0,3.0,3.0,1.0,1.0,0.0,0.5333,0.3556,0.0,0.3535,0.3535,0.0,1.3027,0.015,nan
NW_006803932.1,4500001,5250000,4933838,44,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803932.1,6000001,6750000,6378365,38,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803932.1,6750001,7500000,7160499,31,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803932.1,7500001,8250000,7855332,45,2.0,2.0,2.0,2.0,0.0,1.0,0.5556,0.0,0.4667,0.707,0.0,0.3535,-0.691,nan,0.8198
NW_006803932.1,8250001,9000000,8590274,41,1.0,1.0,1.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803932.1,9000001,9750000,9355877,45,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.2,0.3556,0.0,0.3535,0.3535,nan,-1.1117,0.015
NW_006803932.1,9750001,10500000,10171447,42,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803933.1,1,750000,327701,32,2.0,2.0,2.0,2.0,0.0,1.0,1.0889,0.0,0.2,0.707,0.0,0.3535,1.7429,nan,-1.1117
NW_006803933.1,750001,1500000,1108011,30,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,nan,0.8198,nan
NW_006803933.1,1500001,2250000,1833450,43,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803933.1,2250001,3000000,2667988,36,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803933.1,4500001,5250000,4896834,39,3.0,3.0,3.0,2.0,0.0,0.0,0.5556,0.0,0.0,0.707,0.0,0.0,-0.691,nan,nan
NW_006803933.1,6750001,7500000,7133220,38,6.0,6.0,6.0,1.0,1.0,3.0,0.5333,0.2,0.9111,0.3535,0.3535,1.0605,1.3027,-1.1117,-0.5067
NW_006803933.1,7500001,8250000,7870157,39,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,nan,0.015,nan
NW_006803933.1,8250001,9000000,8619092,41,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,nan,-1.1117,nan
NW_006803933.1,9000001,9750000,9326701,36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803933.1,9750001,10500000,10158306,36,3.0,3.0,3.0,0.0,1.0,2.0,0.0,0.2,0.5556,0.0,0.3535,0.707,nan,-1.1117,-0.691
NW_006803934.1,1,750000,329174,35,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
