scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1210169,33,4.0,4.0,4.0,1.0,2.0,0.0,0.2,1.0,0.0,0.3535,0.707,0.0,-1.1117,1.3372,nan
NW_006803924.1,1500001,2250000,1847397,40,5.0,5.0,5.0,1.0,1.0,2.0,0.2,0.2,0.7333,0.3535,0.3535,0.707,-1.1117,-1.1117,0.1203
NW_006803924.1,2250001,3000000,2662213,48,11.0,11.0,11.0,3.0,2.0,4.0,0.8667,0.4,1.6222,1.0605,0.707,1.4139,-0.6575,-1.4009,0.5655
NW_006803924.1,3000001,3750000,3400695,37,4.0,4.0,4.0,1.0,2.0,1.0,0.5333,0.6667,0.5333,0.3535,0.707,0.3535,1.3027,-0.1839,1.3027
NW_006803924.1,4500001,5250000,4854808,42,1.0,1.0,1.0,1.0,1.0,0.0,0.3556,0.3556,0.0,0.3535,0.3535,0.0,0.015,0.015,nan
NW_006803924.1,6000001,6750000,6344815,40,7.0,7.0,7.0,2.0,1.0,1.0,0.7556,0.2,0.3556,0.707,0.3535,0.3535,0.2217,-1.1117,0.015
NW_006803924.1,6750001,7500000,7162814,38,9.0,9.0,9.0,4.0,1.0,3.0,0.8,0.2,1.5556,1.4139,0.3535,1.0605,-1.6671,-1.1117,1.6797
NW_006803924.1,8250001,9000000,8598723,37,10.0,10.0,10.0,3.0,2.0,4.0,0.7556,0.7111,1.4444,1.0605,0.707,1.4139,-1.0345,0.0189,0.0828
NW_006803924.1,9000001,9750000,9406144,36,8.0,8.0,8.0,1.0,1.0,2.0,0.5333,0.2,0.7333,0.3535,0.3535,0.707,1.3027,-1.1117,0.1203
NW_006803924.1,9750001,10500000,10076692,33,4.0,4.0,4.0,1.0,0.0,1.0,0.3556,0.0,0.5333,0.3535,0.0,0.3535,0.015,nan,1.3027
NW_006803924.1,10500001,11250000,10963795,37,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,11250001,12000000,11659193,38,5.0,5.0,5.0,1.0,1.0,1.0,0.2,0.2,0.2,0.3535,0.3535,0.3535,-1.1117,-1.1117,-1.1117
NW_006803924.1,12000001,12750000,12411073,32,5.0,5.0,5.0,3.0,1.0,1.0,1.0889,0.5333,0.2,1.0605,0.3535,0.3535,0.0965,1.3027,-1.1117
