scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1181693,36,5.0,5.0,5.0,1.0,1.0,2.0,0.2,0.5333,0.7111,0.3535,0.3535,0.707,-1.1117,1.3027,0.0189
NW_006803924.1,1500001,2250000,1845217,41,5.0,5.0,5.0,2.0,0.0,1.0,0.4,0.0,0.4667,0.707,0.0,0.3535,-1.4009,nan,0.8198
NW_006803924.1,2250001,3000000,2660612,46,7.0,7.0,7.0,0.0,2.0,1.0,0.0,0.4,0.2,0.0,0.707,0.3535,nan,-1.4009,-1.1117
NW_006803924.1,3000001,3750000,3385770,36,4.0,4.0,4.0,1.0,3.0,0.0,0.5333,1.2222,0.0,0.3535,1.0605,0.0,1.3027,0.5488,nan
NW_006803924.1,4500001,5250000,4852429,43,3.0,3.0,3.0,1.0,1.0,1.0,0.3556,0.5333,0.3556,0.3535,0.3535,0.3535,0.015,1.3027,0.015
NW_006803924.1,6000001,6750000,6323320,35,2.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,6750001,7500000,7164456,39,5.0,5.0,5.0,1.0,1.0,2.0,0.2,0.2,0.5556,0.3535,0.3535,0.707,-1.1117,-1.1117,-0.691
NW_006803924.1,8250001,9000000,8600170,34,7.0,7.0,7.0,2.0,1.0,2.0,0.4,0.3556,0.5556,0.707,0.3535,0.707,-1.4009,0.015,-0.691
NW_006803924.1,9000001,9750000,9405458,36,3.0,3.0,3.0,1.0,0.0,1.0,0.5333,0.0,0.5556,0.3535,0.0,0.3535,1.3027,nan,1.4636
NW_006803924.1,9750001,10500000,10073674,34,4.0,4.0,4.0,1.0,0.0,2.0,0.3556,0.0,0.8222,0.3535,0.0,0.707,0.015,nan,0.5259
NW_006803924.1,10500001,11250000,10986230,33,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,11250001,12000000,11666748,36,3.0,3.0,3.0,2.0,0.0,1.0,0.5556,0.0,0.2,0.707,0.0,0.3535,-0.691,nan,-1.1117
NW_006803924.1,12000001,12750000,12415815,36,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,12750001,13500000,13127574,36,5.0,5.0,5.0,1.0,3.0,1.0,0.3556,1.2222,0.5556,0.3535,1.0605,0.3535,0.015,0.5488,1.4636
NW_006803924.1,13500001,14250000,13859435,37,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803924.1,14250001,15000000,14611213,41,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,15000001,15750000,15422211,40,3.0,3.0,3.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803924.1,15750001,16500000,16132779,38,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,16500001,17250000,16920012,40,5.0,5.0,5.0,2.0,2.0,1.0,0.7333,0.4,0.2,0.707,0.707,0.3535,0.1203,-1.4009,-1.1117
NW_006803925.1,1,750000,375221,30,1.0,1.0,1.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,0.0,0.015,nan,nan
NW_006803925.1,2250001,3000000,2593834,33,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,3000001,3750000,3355368,36,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,4500001,5250000,4844072,32,2.0,2.0,2.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803925.1,6750001,7500000,7180557,30,4.0,4.0,4.0,1.0,1.0,1.0,0.4667,0.4667,0.3556,0.3535,0.3535,0.3535,0.8198,0.8198,0.015
NW_006803925.1,7500001,8250000,7960087,40,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803925.1,8250001,9000000,8556805,39,6.0,6.0,6.0,4.0,1.0,1.0,1.1333,0.5556,0.5333,1.4139,0.3535,0.3535,-0.7619,1.4636,1.3027
NW_006803925.1,9000001,9750000,9412204,38,6.0,6.0,6.0,3.0,1.0,2.0,1.0889,0.2,0.6667,1.0605,0.3535,0.707,0.0965,-1.1117,-0.1839
NW_006803925.1,9750001,10500000,10104388,43,5.0,5.0,5.0,1.0,0.0,2.0,0.3556,0.0,0.4,0.3535,0.0,0.707,0.015,nan,-1.4009
NW_006803925.1,10500001,11250000,10864029,36,3.0,3.0,3.0,1.0,2.0,0.0,0.5556,1.0,0.0,0.3535,0.707,0.0,1.4636,1.3372,nan
NW_006803925.1,11250001,12000000,11670526,31,1.0,1.0,1.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803925.1,12000001,12750000,12370028,37,5.0,5.0,5.0,4.0,1.0,1.0,1.6667,0.5333,0.5333,1.4139,0.3535,0.3535,0.6862,1.3027,1.3027
NW_006803925.1,12750001,13500000,13160526,34,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803925.1,13500001,14250000,13908327,39,2.0,2.0,2.0,2.0,0.0,1.0,0.7333,0.0,0.2,0.707,0.0,0.3535,0.1203,nan,-1.1117
NW_006803925.1,15000001,15750000,15396622,30,3.0,3.0,3.0,1.0,0.0,1.0,0.2,0.0,0.3556,0.3535,0.0,0.3535,-1.1117,nan,0.015
NW_006803926.1,1,750000,366930,40,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.2,0.5556,0.0,0.3535,0.3535,nan,-1.1117,1.4636
NW_006803926.1,750001,1500000,1114546,30,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.2,0.3556,0.0,0.3535,0.3535,nan,-1.1117,0.015
NW_006803926.1,1500001,2250000,1894904,34,4.0,4.0,4.0,1.0,1.0,1.0,0.3556,0.3556,0.2,0.3535,0.3535,0.3535,0.015,0.015,-1.1117
NW_006803926.1,2250001,3000000,2572007,33,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803926.1,3750001,4500000,4042954,32,2.0,2.0,2.0,1.0,1.0,0.0,0.2,0.2,0.0,0.3535,0.3535,0.0,-1.1117,-1.1117,nan
NW_006803926.1,4500001,5250000,4851947,40,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.4667,0.2,0.0,0.3535,0.3535,nan,0.8198,-1.1117
