scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1184708,33,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0222,0.0,0.0,0.707,0.0,nan,1.4386,nan
NW_006803924.1,1500001,2250000,1830784,36,5.0,5.0,5.0,2.0,1.0,2.0,0.4,0.2,0.8889,0.707,0.3535,0.707,-1.4009,-1.1117,0.8302
NW_006803924.1,2250001,3000000,2658691,48,10.0,10.0,10.0,2.0,1.0,3.0,0.6667,0.2,1.2,0.707,0.3535,1.0605,-0.1839,-1.1117,0.4734
NW_006803924.1,3000001,3750000,3400100,35,4.0,4.0,4.0,1.0,1.0,2.0,0.5333,0.3556,0.8889,0.3535,0.3535,0.707,1.3027,0.015,0.8302
NW_006803924.1,4500001,5250000,4845050,41,3.0,3.0,3.0,0.0,1.0,2.0,0.0,0.2,0.8222,0.0,0.3535,0.707,nan,-1.1117,0.5259
NW_006803924.1,6000001,6750000,6336209,36,7.0,7.0,7.0,3.0,1.0,1.0,0.9556,0.5333,0.5333,1.0605,0.3535,0.3535,-0.3559,1.3027,1.3027
NW_006803924.1,6750001,7500000,7160782,38,7.0,7.0,7.0,2.0,0.0,4.0,0.4,0.0,1.7333,0.707,0.0,1.4139,-1.4009,nan,0.8673
NW_006803924.1,8250001,9000000,8569766,33,4.0,4.0,4.0,3.0,1.0,0.0,0.7556,0.5333,0.0,1.0605,0.3535,0.0,-1.0345,1.3027,nan
NW_006803924.1,9000001,9750000,9415511,33,6.0,6.0,6.0,1.0,0.0,1.0,0.5333,0.0,0.2,0.3535,0.0,0.3535,1.3027,nan,-1.1117
NW_006803924.1,9750001,10500000,10075801,33,4.0,4.0,4.0,1.0,1.0,1.0,0.3556,0.2,0.5556,0.3535,0.3535,0.3535,0.015,-1.1117,1.4636
NW_006803924.1,10500001,11250000,10968919,35,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803924.1,11250001,12000000,11665358,42,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,12000001,12750000,12418191,36,5.0,5.0,5.0,2.0,1.0,0.0,0.7333,0.5556,0.0,0.707,0.3535,0.0,0.1203,1.4636,nan
NW_006803924.1,12750001,13500000,13113202,34,4.0,4.0,4.0,2.0,1.0,1.0,0.5556,0.5333,0.5333,0.707,0.3535,0.3535,-0.691,1.3027,1.3027
NW_006803924.1,13500001,14250000,13864094,38,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,14250001,15000000,14592309,40,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.6667,0.3556,0.0,0.707,0.3535,nan,-0.1839,0.015
NW_006803924.1,15000001,15750000,15410329,37,5.0,5.0,5.0,1.0,1.0,2.0,0.3556,0.2,1.0667,0.3535,0.3535,0.707,0.015,-1.1117,1.6415
NW_006803924.1,15750001,16500000,16155217,37,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.5556,0.0,0.0,0.3535,nan,nan,1.4636
NW_006803924.1,16500001,17250000,16917515,39,2.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,2250001,3000000,2608942,34,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,3000001,3750000,3357645,39,4.0,4.0,4.0,0.0,3.0,1.0,0.0,1.1111,0.3556,0.0,1.0605,0.3535,nan,0.1719,0.015
NW_006803925.1,3750001,4500000,4113795,30,2.0,2.0,2.0,1.0,1.0,1.0,0.5333,0.2,0.5333,0.3535,0.3535,0.3535,1.3027,-1.1117,1.3027
NW_006803925.1,4500001,5250000,4847696,31,3.0,3.0,3.0,1.0,1.0,1.0,0.4667,0.5556,0.5556,0.3535,0.3535,0.3535,0.8198,1.4636,1.4636
NW_006803925.1,5250001,6000000,5645031,31,4.0,4.0,4.0,1.0,0.0,2.0,0.5333,0.0,0.7111,0.3535,0.0,0.707,1.3027,nan,0.0189
