scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1175909,33,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0222,0.0,0.0,0.707,0.0,nan,1.4386,nan
NW_006803924.1,1500001,2250000,1852369,37,3.0,3.0,3.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803924.1,2250001,3000000,2657377,49,11.0,11.0,11.0,3.0,2.0,6.0,0.8667,0.4,1.7778,1.0605,0.707,2.1209,-0.6575,-1.4009,-0.6693
NW_006803924.1,3000001,3750000,3397276,35,5.0,5.0,5.0,0.0,3.0,2.0,0.0,1.0889,0.5556,0.0,1.0605,0.707,nan,0.0965,-0.691
NW_006803924.1,4500001,5250000,4847762,42,2.0,2.0,2.0,1.0,2.0,0.0,0.3556,0.7333,0.0,0.3535,0.707,0.0,0.015,0.1203,nan
NW_006803924.1,6000001,6750000,6353097,40,4.0,4.0,4.0,2.0,1.0,0.0,0.4,0.4667,0.0,0.707,0.3535,0.0,-1.4009,0.8198,nan
NW_006803924.1,6750001,7500000,7172041,32,4.0,4.0,4.0,2.0,0.0,2.0,0.4,0.0,0.7111,0.707,0.0,0.707,-1.4009,nan,0.0189
NW_006803924.1,8250001,9000000,8578268,31,5.0,5.0,5.0,2.0,0.0,3.0,0.5556,0.0,1.0222,0.707,0.0,1.0605,-0.691,nan,-0.1297
NW_006803924.1,9000001,9750000,9413798,34,3.0,3.0,3.0,1.0,1.0,1.0,0.5333,0.2,0.5333,0.3535,0.3535,0.3535,1.3027,-1.1117,1.3027
NW_006803924.1,9750001,10500000,10073249,32,3.0,3.0,3.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,0.0,0.015,nan,nan
NW_006803924.1,10500001,11250000,10957417,36,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,11250001,12000000,11678194,40,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803924.1,12000001,12750000,12397146,34,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,12750001,13500000,13115094,34,5.0,5.0,5.0,2.0,1.0,2.0,0.7111,0.3556,0.5556,0.707,0.3535,0.707,0.0189,0.015,-0.691
NW_006803924.1,13500001,14250000,13881046,37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,14250001,15000000,14604551,39,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,15000001,15750000,15423961,38,4.0,4.0,4.0,0.0,1.0,3.0,0.0,0.2,1.3556,0.0,0.3535,1.0605,nan,-1.1117,1.0012
NW_006803924.1,15750001,16500000,16139464,37,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,nan,nan,-1.1117
NW_006803924.1,16500001,17250000,16917946,39,3.0,3.0,3.0,1.0,1.0,1.0,0.5333,0.2,0.2,0.3535,0.3535,0.3535,1.3027,-1.1117,-1.1117
NW_006803925.1,2250001,3000000,2605960,34,3.0,3.0,3.0,1.0,0.0,1.0,0.2,0.0,0.2,0.3535,0.0,0.3535,-1.1117,nan,-1.1117
NW_006803925.1,3000001,3750000,3366869,38,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5333,0.2,0.0,0.3535,0.3535,nan,1.3027,-1.1117
NW_006803925.1,4500001,5250000,4847402,30,1.0,1.0,1.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803925.1,6750001,7500000,7190218,31,2.0,2.0,2.0,1.0,1.0,0.0,0.4667,0.5333,0.0,0.3535,0.3535,0.0,0.8198,1.3027,nan
NW_006803925.1,7500001,8250000,7932321,35,3.0,3.0,3.0,1.0,0.0,1.0,0.5333,0.0,0.2,0.3535,0.0,0.3535,1.3027,nan,-1.1117
NW_006803925.1,8250001,9000000,8562603,38,4.0,4.0,4.0,2.0,1.0,1.0,0.4,0.5333,0.3556,0.707,0.3535,0.3535,-1.4009,1.3027,0.015
NW_006803925.1,9000001,9750000,9404195,37,2.0,2.0,2.0,2.0,0.0,0.0,0.7333,0.0,0.0,0.707,0.0,0.0,0.1203,nan,nan
NW_006803925.1,9750001,10500000,10101779,37,2.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3535,0.0,0.0,-1.1117,nan,nan
NW_006803925.1,10500001,11250000,10871556,33,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.9333,0.0,0.0,0.707,0.0,nan,1.033,nan
NW_006803925.1,12000001,12750000,12365977,36,1.0,1.0,1.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,0.0,0.8198,nan,nan
NW_006803925.1,12750001,13500000,13171944,30,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803925.1,13500001,14250000,13893596,36,4.0,4.0,4.0,2.0,1.0,1.0,0.5556,0.5333,0.5556,0.707,0.3535,0.3535,-0.691,1.3027,1.4636
NW_006803926.1,1,750000,344313,35,6.0,6.0,6.0,3.0,0.0,2.0,1.1111,0.0,0.4,1.0605,0.0,0.707,0.1719,nan,-1.4009
NW_006803926.1,1500001,2250000,1927644,30,1.0,1.0,1.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,0.0,0.015,nan,nan
NW_006803926.1,2250001,3000000,2584854,32,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.5333,0.0,0.3535,0.3535,0.0,-1.1117,1.3027,nan
NW_006803926.1,3750001,4500000,4068410,35,3.0,3.0,3.0,1.0,0.0,2.0,0.2,0.0,0.7556,0.3535,0.0,0.707,-1.1117,nan,0.2217
NW_006803926.1,4500001,5250000,4852504,39,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.6667,0.2,0.0,0.707,0.3535,nan,-0.1839,-1.1117
NW_006803926.1,5250001,6000000,5628660,34,4.0,4.0,4.0,3.0,0.0,2.0,0.6,0.0,0.8222,1.0605,0.0,0.707,-1.5622,nan,0.5259
NW_006803926.1,6000001,6750000,6402683,49,3.0,3.0,3.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,0.0,0.0,1.3027,nan,nan
NW_006803926.1,6750001,7500000,7101018,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803926.1,8250001,9000000,8623044,35,4.0,4.0,4.0,2.0,2.0,1.0,0.4,0.5556,0.5333,0.707,0.707,0.3535,-1.4009,-0.691,1.3027
NW_006803926.1,9000001,9750000,9380883,30,3.0,3.0,3.0,2.0,0.0,2.0,0.8222,0.0,0.4,0.707,0.0,0.707,0.5259,nan,-1.4009
NW_006803926.1,9750001,10500000,10109604,40,4.0,4.0,4.0,1.0,1.0,2.0,0.2,0.4667,0.7556,0.3535,0.3535,0.707,-1.1117,0.8198,0.2217
NW_006803926.1,10500001,11250000,10857788,36,3.0,3.0,3.0,1.0,0.0,1.0,0.4667,0.0,0.2,0.3535,0.0,0.3535,0.8198,nan,-1.1117
NW_006803926.1,11250001,12000000,11579969,35,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803926.1,12000001,12750000,12431987,34,5.0,5.0,5.0,1.0,1.0,2.0,0.4667,0.5333,0.5556,0.3535,0.3535,0.707,0.8198,1.3027,-0.691
NW_006803926.1,12750001,13500000,13142723,41,5.0,5.0,5.0,3.0,0.0,1.0,1.0889,0.0,0.3556,1.0605,0.0,0.3535,0.0965,nan,0.015
NW_006803926.1,13500001,14250000,13832690,30,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NW_006803927.1,1500001,2250000,1946112,30,3.0,3.0,3.0,2.0,0.0,1.0,0.9111,0.0,0.2,0.707,0.0,0.3535,0.9316,nan,-1.1117
NW_006803927.1,3000001,3750000,3319566,34,2.0,2.0,2.0,1.0,0.0,1.0,0.2,0.0,0.5333,0.3535,0.0,0.3535,-1.1117,nan,1.3027
NW_006803927.1,3750001,4500000,4192376,45,5.0,5.0,5.0,3.0,0.0,1.0,0.9333,0.0,0.4667,1.0605,0.0,0.3535,-0.4313,nan,0.8198
NW_006803927.1,4500001,5250000,4871695,46,5.0,5.0,5.0,2.0,2.0,0.0,0.7333,0.6667,0.0,0.707,0.707,0.0,0.1203,-0.1839,nan
NW_006803927.1,5250001,6000000,5582145,35,4.0,4.0,4.0,1.0,1.0,2.0,0.3556,0.2,0.7333,0.3535,0.3535,0.707,0.015,-1.1117,0.1203
NW_006803927.1,6000001,6750000,6404326,32,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,nan,nan,0.015
NW_006803927.1,6750001,7500000,7182707,34,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4667,0.0,0.0,0.3535,0.0,nan,0.8198,nan
NW_006803927.1,7500001,8250000,7849320,35,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5556,0.0,0.0,0.707,nan,nan,-0.691
NW_006803927.1,8250001,9000000,8648113,45,4.0,4.0,4.0,2.0,0.0,0.0,0.7556,0.0,0.0,0.707,0.0,0.0,0.2217,nan,nan
NW_006803927.1,9750001,10500000,10137935,33,1.0,1.0,1.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,0.0,0.0,1.3027,nan,nan
NW_006803927.1,10500001,11250000,10848625,30,5.0,5.0,5.0,3.0,0.0,1.0,1.2889,0.0,0.4667,1.0605,0.0,0.3535,0.775,nan,0.8198
NW_006803927.1,12000001,12750000,12392217,36,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.3556,0.0,0.0,0.3535,0.0,nan,0.015,nan
