scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1178827,36,6.0,6.0,6.0,2.0,1.0,2.0,0.4,0.5333,0.5556,0.707,0.3535,0.707,-1.4009,1.3027,-0.691
NW_006803924.1,1500001,2250000,1834403,38,8.0,8.0,8.0,1.0,1.0,3.0,0.2,0.4667,1.3556,0.3535,0.3535,1.0605,-1.1117,0.8198,1.0012
NW_006803924.1,2250001,3000000,2651238,48,13.0,13.0,13.0,3.0,2.0,5.0,0.8667,0.5556,1.6,1.0605,0.707,1.7674,-0.6575,-0.691,-0.3799
NW_006803924.1,3000001,3750000,3387444,38,8.0,8.0,8.0,3.0,4.0,1.0,1.0889,1.8222,0.3556,1.0605,1.4139,0.3535,0.0965,1.1086,0.015
NW_006803924.1,4500001,5250000,4847597,42,2.0,2.0,2.0,1.0,1.0,0.0,0.3556,0.3556,0.0,0.3535,0.3535,0.0,0.015,0.015,nan
NW_006803924.1,6000001,6750000,6351573,39,9.0,9.0,9.0,4.0,1.0,1.0,0.8,0.4667,0.2,1.4139,0.3535,0.3535,-1.6671,0.8198,-1.1117
NW_006803924.1,6750001,7500000,7156145,40,11.0,11.0,11.0,4.0,2.0,4.0,0.8,0.4,1.3778,1.4139,0.707,1.4139,-1.6671,-1.4009,-0.0982
NW_006803924.1,8250001,9000000,8589487,37,10.0,10.0,10.0,3.0,2.0,3.0,0.7556,0.4,0.9333,1.0605,0.707,1.0605,-1.0345,-1.4009,-0.4313
NW_006803924.1,9000001,9750000,9416392,36,11.0,11.0,11.0,1.0,3.0,2.0,0.5333,0.7556,0.7556,0.3535,1.0605,0.707,1.3027,-1.0345,0.2217
NW_006803924.1,9750001,10500000,10085109,32,4.0,4.0,4.0,1.0,0.0,1.0,0.3556,0.0,0.5333,0.3535,0.0,0.3535,0.015,nan,1.3027
NW_006803924.1,10500001,11250000,10964305,35,4.0,4.0,4.0,1.0,0.0,2.0,0.2,0.0,0.4,0.3535,0.0,0.707,-1.1117,nan,-1.4009
NW_006803924.1,11250001,12000000,11665874,36,4.0,4.0,4.0,2.0,1.0,1.0,0.5556,0.2,0.2,0.707,0.3535,0.3535,-0.691,-1.1117,-1.1117
NW_006803924.1,12000001,12750000,12406492,34,5.0,5.0,5.0,2.0,1.0,1.0,0.7333,0.3556,0.2,0.707,0.3535,0.3535,0.1203,0.015,-1.1117
NW_006803924.1,12750001,13500000,13142757,36,11.0,11.0,11.0,3.0,2.0,5.0,1.0667,1.0,1.7556,1.0605,0.707,1.7674,0.0211,1.3372,-0.0269
