scaffold,start,end,mid,sites,l_concolor,l_roumanicus,l_europaeus,S_concolor,S_roumanicus,S_europaeus,thetaPi_concolor,thetaPi_roumanicus,thetaPi_europaeus,thetaW_concolor,thetaW_roumanicus,thetaW_europaeus,TajD_concolor,TajD_roumanicus,TajD_europaeus
NW_006803924.1,750001,1500000,1185737,33,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.6222,0.0,0.0,1.0605,0.0,nan,1.9059,nan
NW_006803924.1,1500001,2250000,1854443,37,3.0,3.0,3.0,2.0,0.0,1.0,0.4,0.0,0.3556,0.707,0.0,0.3535,-1.4009,nan,0.015
NW_006803924.1,2250001,3000000,2649360,44,9.0,9.0,9.0,2.0,1.0,2.0,0.6667,0.2,0.5556,0.707,0.3535,0.707,-0.1839,-1.1117,-0.691
NW_006803924.1,3000001,3750000,3395524,35,2.0,2.0,2.0,1.0,0.0,1.0,0.5333,0.0,0.3556,0.3535,0.0,0.3535,1.3027,nan,0.015
NW_006803924.1,4500001,5250000,4839827,39,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.8222,0.0,0.0,0.707,nan,nan,0.5259
NW_006803924.1,6000001,6750000,6323320,35,6.0,6.0,6.0,2.0,0.0,2.0,0.7556,0.0,0.6667,0.707,0.0,0.707,0.2217,nan,-0.1839
NW_006803924.1,6750001,7500000,7174169,38,6.0,6.0,6.0,1.0,1.0,3.0,0.2,0.5333,1.0222,0.3535,0.3535,1.0605,-1.1117,1.3027,-0.1297
NW_006803924.1,8250001,9000000,8586501,33,7.0,7.0,7.0,2.0,1.0,1.0,0.4,0.2,0.2,0.707,0.3535,0.3535,-1.4009,-1.1117,-1.1117
NW_006803924.1,9000001,9750000,9412818,35,2.0,2.0,2.0,1.0,0.0,0.0,0.5333,0.0,0.0,0.3535,0.0,0.0,1.3027,nan,nan
NW_006803924.1,9750001,10500000,10071488,31,2.0,2.0,2.0,1.0,0.0,1.0,0.3556,0.0,0.4667,0.3535,0.0,0.3535,0.015,nan,0.8198
NW_006803924.1,10500001,11250000,10968919,35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,11250001,12000000,11651873,40,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,12000001,12750000,12414494,34,4.0,4.0,4.0,1.0,1.0,0.0,0.2,0.4667,0.0,0.3535,0.3535,0.0,-1.1117,0.8198,nan
NW_006803924.1,12750001,13500000,13130881,33,7.0,7.0,7.0,3.0,3.0,1.0,0.9111,1.3556,0.3556,1.0605,1.0605,0.3535,-0.5067,1.0012,0.015
NW_006803924.1,13500001,14250000,13864094,38,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
NW_006803924.1,14250001,15000000,14603595,39,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.4,0.2,0.0,0.707,0.3535,nan,-1.4009,-1.1117
NW_006803924.1,15000001,15750000,15433869,38,6.0,6.0,6.0,2.0,1.0,2.0,0.5556,0.2,0.8889,0.707,0.3535,0.707,-0.691,-1.1117,0.8302
NW_006803924.1,15750001,16500000,16136287,39,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.8222,0.0,0.0,0.707,nan,nan,0.5259
NW_006803924.1,16500001,17250000,16928838,39,5.0,5.0,5.0,2.0,0.0,0.0,0.4,0.0,0.0,0.707,0.0,0.0,-1.4009,nan,nan
NW_006803925.1,2250001,3000000,2603733,33,2.0,2.0,2.0,2.0,0.0,0.0,0.6667,0.0,0.0,0.707,0.0,0.0,-0.1839,nan,nan
NW_006803925.1,3000001,3750000,3358340,37,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.9111,0.0,0.0,0.707,0.0,nan,0.9316,nan
NW_006803925.1,4500001,5250000,4847696,31,3.0,3.0,3.0,1.0,1.0,1.0,0.4667,0.4667,0.5556,0.3535,0.3535,0.3535,0.8198,0.8198,1.4636
NW_006803925.1,6750001,7500000,7199223,30,5.0,5.0,5.0,3.0,1.0,0.0,0.8667,0.4667,0.0,1.0605,0.3535,0.0,-0.6575,0.8198,nan
NW_006803925.1,7500001,8250000,7940656,34,4.0,4.0,4.0,2.0,1.0,0.0,0.7333,0.2,0.0,0.707,0.3535,0.0,0.1203,-1.1117,nan
NW_006803925.1,8250001,9000000,8570540,40,7.0,7.0,7.0,3.0,1.0,3.0,0.9556,0.5556,1.2444,1.0605,0.3535,1.0605,-0.3559,1.4636,0.6242
