0.489794,0.488361,0.100621,0.881430
0.502502,0.504551,0.096648,0.899660
0.496701,0.498694,0.091785,0.904314
0.501161,0.504759,0.110548,0.888321
0.498431,0.488975,0.118078,0.891700
0.504812,0.506643,0.106060,0.903096
0.496576,0.490957,0.095714,0.906923
0.504798,0.505340,0.103047,0.909067
0.497998,0.501828,0.104784,0.904165
0.489617,0.475088,0.098913,0.901243
0.503060,0.502421,0.105141,0.899059
0.496226,0.493662,0.100056,0.885111
0.487197,0.472860,0.086081,0.890536
0.508446,0.507647,0.107846,0.899851
0.503751,0.508919,0.102738,0.887641
0.515389,0.527798,0.104990,0.902704
0.488756,0.484977,0.092322,0.887429
0.501418,0.513252,0.093159,0.894658
0.494649,0.496708,0.087568,0.890516
0.505795,0.508336,0.109131,0.908810
0.505207,0.503238,0.113989,0.901386
0.501328,0.511518,0.103341,0.891420
0.508331,0.508080,0.116559,0.893153
0.503119,0.508340,0.102797,0.901685
0.499131,0.510178,0.091534,0.899386
0.514469,0.531789,0.106454,0.906382
0.495974,0.501045,0.082197,0.886645
0.503364,0.494111,0.111180,0.902047
0.503588,0.509091,0.105899,0.906430
0.501815,0.488580,0.111705,0.908028
0.484100,0.487372,0.083503,0.892583
0.493630,0.486071,0.092026,0.887733
0.498271,0.484039,0.098020,0.908205
0.486687,0.475528,0.100302,0.895452
0.495004,0.491855,0.077896,0.898888
0.490167,0.491126,0.085397,0.906504
0.492486,0.486660,0.103756,0.898086
0.518245,0.523848,0.105853,0.907673
0.505726,0.512510,0.117705,0.893924
0.497115,0.491666,0.097984,0.901797
0.482639,0.475641,0.081733,0.888941
0.497256,0.487600,0.098254,0.898347
0.503750,0.503797,0.106410,0.904950
0.486513,0.479488,0.100892,0.886126
0.519984,0.518604,0.124995,0.901074
0.509482,0.505163,0.115446,0.898524
0.478053,0.461938,0.098677,0.867391
0.498407,0.503358,0.100422,0.896575
0.484973,0.481413,0.100182,0.870209
0.503490,0.515568,0.102979,0.893709
0.493850,0.489888,0.103614,0.895364
0.507714,0.513741,0.105654,0.912110
0.497430,0.493875,0.098906,0.900832
0.495634,0.506753,0.089767,0.894154
0.487680,0.491631,0.093907,0.878065
0.498297,0.486430,0.094651,0.900250
0.497571,0.504786,0.101844,0.904402
0.501780,0.492135,0.103107,0.897954
0.493807,0.485782,0.096142,0.900131
0.514907,0.527145,0.109786,0.899674
0.510894,0.514313,0.108761,0.908889
0.500486,0.499281,0.104186,0.901584
0.495880,0.495970,0.096330,0.896845
0.495266,0.500406,0.102235,0.897826
0.502943,0.503393,0.095066,0.894217
0.507036,0.504032,0.102387,0.906140
0.518159,0.531784,0.128149,0.908728
0.512408,0.513118,0.103031,0.911286
0.488774,0.476435,0.083515,0.910534
0.491122,0.484395,0.098975,0.896276
0.502519,0.496075,0.091165,0.912948
0.495198,0.487883,0.106005,0.894211
0.504495,0.502327,0.101453,0.905620
0.500836,0.497058,0.113226,0.898981
0.498428,0.495220,0.105556,0.896365
0.498809,0.493011,0.089537,0.905894
0.492204,0.478224,0.098800,0.895754
0.496000,0.488195,0.107076,0.894427
0.481453,0.468897,0.087361,0.897420
0.502865,0.512109,0.102801,0.897792
0.492337,0.482527,0.087655,0.901282
0.489624,0.483007,0.104581,0.898389
0.505830,0.507321,0.101894,0.913948
0.497400,0.493791,0.085537,0.903920
0.503186,0.499578,0.109602,0.893501
0.500949,0.506176,0.098436,0.895662
0.489863,0.490116,0.103938,0.894040
0.506997,0.520459,0.103927,0.899511
0.497794,0.496909,0.109224,0.894864
0.498160,0.493812,0.113799,0.905878
0.530391,0.540707,0.127231,0.924965
0.499596,0.491581,0.107851,0.895693
0.503862,0.503282,0.099107,0.898306
0.508345,0.516232,0.121353,0.892448
0.509224,0.516503,0.110759,0.902789
0.499671,0.498243,0.120107,0.903551
0.494081,0.503359,0.091289,0.899603
0.496452,0.490572,0.096528,0.891265
0.498007,0.488718,0.105026,0.889109
0.489042,0.490305,0.088167,0.895028
0.492434,0.498884,0.087097,0.896418
0.505032,0.504451,0.106630,0.901551
0.499672,0.511966,0.087204,0.906150
0.485978,0.485546,0.105288,0.876957
0.500203,0.501265,0.100547,0.905537
0.494264,0.497939,0.094474,0.887838
0.513548,0.524379,0.101931,0.905351
0.512712,0.522568,0.109619,0.905064
0.508814,0.511216,0.096377,0.912511
0.511705,0.509282,0.128100,0.909923
0.497323,0.502725,0.100111,0.890283
0.492540,0.484068,0.115843,0.889206
0.506685,0.506022,0.118050,0.904364
0.503985,0.511592,0.098686,0.902673
0.522633,0.525143,0.117554,0.932368
0.500196,0.500525,0.099989,0.894102
0.499859,0.492387,0.093367,0.904279
0.495575,0.507661,0.089508,0.890175
0.507766,0.502721,0.093455,0.903323
0.500507,0.497245,0.101531,0.906492
0.523091,0.531710,0.115310,0.913644
0.493957,0.497007,0.096307,0.894490
0.496337,0.504513,0.100334,0.891209
0.504138,0.498901,0.105306,0.916769
0.495831,0.487369,0.093038,0.894953
0.517753,0.521767,0.109252,0.906758
0.513251,0.519599,0.105447,0.903028
0.491329,0.484624,0.096022,0.897180
0.496930,0.487978,0.098316,0.906742
0.490173,0.494072,0.092733,0.892150
0.497197,0.501661,0.100838,0.893004
0.498806,0.498361,0.107616,0.893281
0.490368,0.481609,0.091085,0.901580
0.500167,0.496987,0.103621,0.891819
0.506794,0.520227,0.101509,0.902273
0.488064,0.484871,0.095315,0.891554
0.491594,0.481065,0.111846,0.909462
0.513247,0.509893,0.126652,0.900920
0.510833,0.520456,0.098748,0.904634
0.498985,0.497111,0.098441,0.897514
0.510073,0.511125,0.099771,0.911480
0.508080,0.521903,0.112787,0.902756
0.497658,0.491020,0.097511,0.896308
0.506347,0.518081,0.092617,0.911364
0.479193,0.471034,0.099015,0.880328
0.497846,0.495083,0.102593,0.892662
0.490957,0.486929,0.097992,0.893246
0.500883,0.493914,0.109472,0.905371
0.477032,0.476918,0.081691,0.880843
0.499588,0.497523,0.096459,0.898509
0.492610,0.488139,0.109225,0.896688
0.497245,0.494124,0.110407,0.898544
0.503009,0.503748,0.117350,0.888441
0.506343,0.499895,0.113968,0.910484
0.504114,0.503898,0.091538,0.899645
0.515532,0.522479,0.098259,0.915059
0.511868,0.521427,0.110738,0.907937
0.500165,0.499111,0.107959,0.899833
0.509840,0.506975,0.103740,0.911687
0.499317,0.509332,0.095892,0.902001
0.495370,0.489583,0.091684,0.887358
0.499288,0.502602,0.093804,0.888754
0.485767,0.476372,0.083782,0.893254
0.508054,0.520028,0.108349,0.903523
0.511962,0.523490,0.104184,0.907958
0.518468,0.530593,0.111381,0.916093
0.502763,0.506242,0.102422,0.898814
0.506723,0.503565,0.105185,0.918283
0.502269,0.506072,0.104631,0.893280
0.501961,0.503612,0.093201,0.900106
0.498557,0.498558,0.111090,0.895114
0.499232,0.502828,0.100582,0.901916
0.505099,0.505480,0.100186,0.895248
0.510925,0.508804,0.111412,0.902762
0.486446,0.486791,0.091327,0.885711
0.482512,0.473431,0.090882,0.887109
0.477828,0.461436,0.086491,0.883497
0.495266,0.504966,0.085318,0.883783
0.520302,0.526829,0.112399,0.915368
0.482373,0.464514,0.088039,0.892989
0.498909,0.503240,0.112207,0.885695
0.494828,0.500303,0.090148,0.885134
0.487832,0.473267,0.113493,0.906042
0.520863,0.531730,0.117689,0.900418
0.505505,0.496261,0.102744,0.906438
0.472695,0.461832,0.080922,0.886885
0.501440,0.497966,0.112321,0.900747
0.497011,0.502578,0.095522,0.900626
0.496775,0.495590,0.097626,0.898222
0.504563,0.518498,0.097044,0.891948
0.502792,0.499809,0.099162,0.908267
0.496657,0.486693,0.104826,0.893853
0.505573,0.513389,0.097918,0.900101
0.503633,0.505676,0.104963,0.902727
0.499579,0.493839,0.109577,0.897743
0.502762,0.509945,0.102238,0.882766
0.499199,0.497207,0.095395,0.903985
0.489060,0.488929,0.085252,0.884101
0.489772,0.478788,0.094015,0.887132
0.508237,0.522918,0.094891,0.899041
0.492573,0.484757,0.088173,0.891312
0.502982,0.494885,0.101465,0.898847
0.494806,0.481865,0.091402,0.894194
0.513310,0.509684,0.113444,0.906339
0.513053,0.522947,0.111239,0.900866
0.498213,0.496598,0.091352,0.897571
0.482991,0.480480,0.093769,0.900906
0.502912,0.501854,0.096128,0.906667
0.489165,0.491750,0.089158,0.895583
0.497643,0.492823,0.096117,0.915865
0.504547,0.509992,0.112733,0.898046
0.517481,0.513049,0.124819,0.906982
0.500488,0.503138,0.110635,0.900150
0.513767,0.520541,0.102637,0.916307
0.494090,0.491072,0.096046,0.904004
0.492539,0.482579,0.095267,0.905768
0.482292,0.472482,0.090171,0.884611
0.509585,0.517894,0.107586,0.901228
0.499266,0.499528,0.107947,0.898196
0.489640,0.477751,0.096525,0.900530
0.504800,0.513836,0.102553,0.907352
0.495563,0.478996,0.100348,0.899228
0.489996,0.486721,0.103325,0.893740
0.492850,0.500762,0.088103,0.889836
0.509852,0.518169,0.111526,0.900108
0.495424,0.487951,0.098067,0.896496
0.496899,0.496999,0.098613,0.909032
0.490802,0.477078,0.106850,0.902590
0.490646,0.492623,0.095375,0.882025
0.510375,0.508505,0.117300,0.910967
0.505377,0.503363,0.103644,0.905704
0.501741,0.500297,0.100358,0.904821
0.503926,0.510888,0.097325,0.901495
0.501449,0.503465,0.107249,0.902854
0.496051,0.487594,0.111539,0.897825
0.484191,0.470520,0.103605,0.887685
0.497069,0.495878,0.100528,0.901499
0.490451,0.485054,0.100353,0.900805
0.511484,0.509719,0.108923,0.906670
0.491466,0.488855,0.094727,0.899921
0.480964,0.466731,0.087103,0.903091
0.509201,0.511830,0.111557,0.905830
0.501410,0.500893,0.106398,0.907953
0.505796,0.512229,0.112153,0.893103
0.497038,0.493374,0.106100,0.895345
0.504290,0.498389,0.103833,0.907186
0.496166,0.490191,0.094427,0.895518
0.517256,0.523583,0.100245,0.906945
0.507443,0.525520,0.099590,0.905031
0.485182,0.472670,0.109194,0.884618
0.500081,0.506418,0.097644,0.899441
0.492427,0.489911,0.104093,0.887320
0.508082,0.511758,0.109399,0.905446
0.505161,0.511632,0.110856,0.905439
0.502744,0.508578,0.100374,0.898358
0.498203,0.494420,0.091239,0.897239
0.505869,0.507766,0.110531,0.893401
0.490573,0.482953,0.090954,0.911210
0.497871,0.499065,0.087623,0.898787
0.487394,0.484158,0.096927,0.889103
0.489198,0.490556,0.079838,0.899544
0.509038,0.521110,0.096315,0.900574
0.515762,0.526903,0.098027,0.918909
0.503641,0.512370,0.097891,0.899330
0.497038,0.520033,0.078786,0.880236
0.507396,0.521489,0.111546,0.896350
0.483086,0.474632,0.086154,0.885316
0.505876,0.502142,0.105568,0.902738
0.507977,0.499822,0.114703,0.898457
0.512468,0.513453,0.092749,0.913604
0.512335,0.516789,0.110234,0.905121
0.503143,0.503728,0.096320,0.905486
0.495323,0.495368,0.091211,0.898384
0.513088,0.520261,0.110465,0.911668
0.505432,0.509388,0.103901,0.904038
0.498090,0.499066,0.105431,0.896652
0.507056,0.509222,0.105667,0.905172
0.495799,0.480122,0.103242,0.902217
0.495117,0.488964,0.103041,0.899387
0.491060,0.492668,0.089407,0.901460
0.495500,0.483126,0.110774,0.891357
0.511833,0.509877,0.109503,0.911948
0.503439,0.507731,0.110841,0.895528
0.500504,0.498454,0.090939,0.908136
0.500150,0.495182,0.117017,0.896702
0.503909,0.505683,0.098348,0.903154
0.491706,0.486125,0.104668,0.875216
0.498151,0.493310,0.101558,0.901081
0.503679,0.494896,0.113185,0.911731
0.485520,0.485379,0.095259,0.888004
0.498647,0.508463,0.097614,0.890054
0.498479,0.510665,0.100620,0.893000
0.488209,0.481930,0.093520,0.887063
0.491876,0.494508,0.102836,0.898961
0.497198,0.497519,0.098698,0.894564
0.506182,0.509345,0.091339,0.914944
0.504033,0.503052,0.108332,0.899030
0.515598,0.521999,0.115948,0.897764
0.505459,0.501214,0.120206,0.907030
0.498440,0.499762,0.097284,0.894792
0.507332,0.523610,0.099751,0.905591
0.498492,0.491636,0.108633,0.886625
0.499563,0.501026,0.101984,0.899042
0.486614,0.474431,0.091840,0.891253
0.487107,0.481618,0.109622,0.890724
0.495615,0.474105,0.103818,0.898303
0.499063,0.487087,0.106706,0.901715
0.502550,0.503921,0.110729,0.902817
0.498182,0.504428,0.099937,0.895782
0.489142,0.478787,0.098839,0.892722
0.493286,0.497079,0.080108,0.896963
0.489978,0.486662,0.092023,0.892477
0.513754,0.523759,0.102844,0.909030
0.505082,0.514799,0.101486,0.905069
0.496819,0.493545,0.107012,0.893036
0.505185,0.507570,0.110280,0.895594
0.472957,0.444861,0.082561,0.894944
0.498847,0.502308,0.088203,0.908647
0.493014,0.481344,0.100886,0.899520
0.477762,0.473018,0.092072,0.898445
0.494017,0.494245,0.081420,0.904345
0.496624,0.491311,0.090261,0.895960
0.492808,0.491823,0.093209,0.884511
0.509941,0.506922,0.105336,0.900735
0.484619,0.482373,0.097869,0.890736
0.484667,0.472900,0.093034,0.888908
0.485665,0.488405,0.092911,0.895643
0.499116,0.507628,0.100017,0.894207
0.498170,0.489526,0.097459,0.906515
0.506068,0.507425,0.106531,0.903138
0.502030,0.498877,0.103182,0.905878
0.504941,0.502070,0.093270,0.914705
0.511076,0.506600,0.111835,0.903796
