0.500455,0.499807,0.107605,0.901831
0.500378,0.490881,0.107366,0.914509
0.492815,0.489417,0.098161,0.894894
0.505667,0.504457,0.102927,0.901838
0.505248,0.510582,0.097271,0.895841
0.482927,0.482530,0.083938,0.897865
0.511658,0.526741,0.093917,0.899796
0.480706,0.489150,0.090273,0.876673
0.505987,0.505051,0.101001,0.893936
0.502381,0.490533,0.108911,0.901621
0.518204,0.525807,0.113599,0.899732
0.512237,0.517671,0.096372,0.910215
0.517702,0.514273,0.100615,0.917952
0.499244,0.494287,0.098177,0.905876
0.510477,0.516668,0.112576,0.908738
0.492349,0.487179,0.088664,0.902498
0.516844,0.525197,0.127900,0.909738
0.498970,0.513775,0.092944,0.906301
0.504633,0.498163,0.117572,0.899994
0.500141,0.503105,0.102048,0.897519
0.487961,0.474972,0.088453,0.887835
0.488812,0.494386,0.084060,0.881510
0.488868,0.483472,0.094612,0.884283
0.508828,0.501047,0.119664,0.900032
0.513340,0.509644,0.110226,0.915695
0.490575,0.481024,0.087491,0.895862
0.490942,0.484507,0.098035,0.898804
0.508494,0.514272,0.113800,0.906953
0.514112,0.525291,0.106212,0.903587
0.501819,0.515832,0.098835,0.893173
0.509217,0.522141,0.100176,0.900677
0.498986,0.504601,0.101016,0.883182
0.495620,0.484474,0.101469,0.900165
0.501076,0.498071,0.112513,0.897228
0.489962,0.488487,0.092484,0.890219
0.502652,0.498240,0.098746,0.902420
0.503344,0.501901,0.107344,0.896858
0.480104,0.469669,0.083623,0.899611
0.511085,0.525334,0.096621,0.908424
0.499018,0.497906,0.098274,0.911638
0.507850,0.511083,0.110596,0.907723
0.479249,0.463094,0.099917,0.893915
0.500080,0.502750,0.097189,0.892899
0.496957,0.492321,0.104099,0.897354
0.486014,0.469447,0.100104,0.895373
0.520527,0.529363,0.112357,0.915529
0.510292,0.515760,0.110547,0.902627
0.510477,0.507334,0.115159,0.906090
0.523202,0.529199,0.127605,0.897454
0.498101,0.498415,0.100340,0.908962
0.517944,0.516186,0.119319,0.908330
0.504095,0.499950,0.103170,0.911113
0.505260,0.502238,0.111388,0.900480
0.496615,0.506073,0.088594,0.887350
0.507044,0.515440,0.108086,0.904822
0.501451,0.508154,0.090297,0.888884
0.516263,0.539129,0.110139,0.885054
0.504979,0.510073,0.099627,0.893330
0.482170,0.476691,0.092131,0.892790
0.504361,0.497666,0.118661,0.897944
0.492411,0.505464,0.078563,0.896616
0.505284,0.501480,0.116804,0.900620
0.538744,0.561458,0.128369,0.917825
0.525677,0.547594,0.100725,0.926811
0.509172,0.523184,0.102823,0.901593
0.484021,0.480917,0.093474,0.898152
0.511642,0.523338,0.109733,0.905396
0.501423,0.501901,0.102153,0.897475
0.498895,0.492040,0.100354,0.893009
0.482022,0.480907,0.097653,0.880295
0.506788,0.506091,0.099014,0.905623
0.487011,0.474597,0.082203,0.904246
